Position [m]	Sabre [mm/m]	Band width [mm]
884.10	0.54	12.01
884.12	0.55	12.02
884.14	0.55	12.01
884.17	0.55	12.02
884.19	0.54	12.02
884.22	0.54	12.02
884.24	0.55	12.01
884.27	0.55	12.02
884.29	0.53	12.01
884.31	0.53	12.01
884.34	0.55	12.01
884.36	0.56	12.01
884.39	0.55	12.02
884.41	0.54	12.02
884.44	0.55	12.02
884.46	0.54	12.02
884.48	0.55	12.02
884.51	0.54	12.02
884.53	0.55	12.02
884.56	0.56	12.02
884.58	0.56	12.02
884.61	0.56	12.01
884.63	0.55	12.02
884.65	0.55	12.01
884.68	0.55	12.01
884.70	0.56	12.01
884.73	0.56	12.01
884.75	0.55	12.02
884.78	0.55	12.02
884.80	0.55	12.02
884.82	0.54	12.02
884.85	0.54	12.02
884.87	0.53	12.01
884.90	0.54	12.02
884.92	0.55	12.02
884.95	0.56	12.01
884.97	0.56	12.01
884.99	0.53	12.01
885.02	0.51	12.01
885.04	0.53	12.01
885.07	0.56	12.01
885.09	0.58	12.02
885.12	0.55	12.01
885.14	0.52	12.01
885.16	0.52	12.01
885.19	0.54	12.02
885.21	0.55	12.02
885.24	0.54	12.02
885.26	0.51	12.01
885.29	0.52	12.01
885.31	0.56	12.01
885.33	0.56	12.01
885.36	0.55	12.01
885.38	0.52	12.01
885.41	0.51	12.01
885.43	0.54	12.02
885.46	0.56	12.02
885.48	0.55	12.02
885.50	0.54	12.02
885.53	0.53	12.01
885.55	0.54	12.02
885.58	0.53	12.01
885.60	0.53	12.01
885.63	0.53	12.01
885.65	0.54	12.02
885.67	0.55	12.02
885.70	0.54	12.02
885.72	0.54	12.02
885.75	0.54	12.01
885.77	0.53	12.01
885.80	0.53	12.01
885.82	0.54	12.02
885.84	0.54	12.02
885.87	0.54	12.02
885.89	0.54	12.02
885.92	0.54	12.02
885.94	0.53	12.01
885.97	0.52	12.02
885.99	0.52	12.02
886.01	0.54	12.02
886.04	0.55	12.02
886.06	0.53	12.01
886.09	0.52	12.02
886.11	0.53	12.01
886.14	0.54	12.01
886.16	0.53	12.01
886.18	0.53	12.01
886.21	0.53	12.01
886.23	0.54	12.02
886.26	0.56	12.01
886.28	0.55	12.02
886.31	0.55	12.02
886.33	0.51	12.01
886.35	0.51	12.02
886.38	0.53	12.01
886.40	0.56	12.01
886.43	0.55	12.01
886.45	0.52	12.02
886.48	0.51	12.01
886.50	0.53	12.01
886.52	0.54	12.01
886.55	0.54	12.02
886.57	0.53	12.01
886.60	0.53	12.01
886.62	0.53	12.01
886.65	0.54	12.02
886.67	0.53	12.01
886.69	0.53	12.02
886.72	0.53	12.01
886.74	0.53	12.02
886.77	0.54	12.02
886.79	0.54	12.02
886.82	0.53	12.01
886.84	0.52	12.02
886.86	0.52	12.02
886.89	0.53	12.01
886.91	0.54	12.02
886.94	0.53	12.01
886.96	0.53	12.01
886.99	0.53	12.01
887.01	0.54	12.02
887.03	0.54	12.02
887.06	0.53	12.01
887.08	0.51	12.02
887.11	0.51	12.02
887.13	0.53	12.01
887.16	0.54	12.02
887.18	0.53	12.01
887.20	0.51	12.02
887.23	0.52	12.02
887.25	0.54	12.02
887.28	0.53	12.01
887.30	0.51	12.02
887.33	0.51	12.02
887.35	0.53	12.01
887.37	0.55	12.02
887.40	0.53	12.01
887.42	0.51	12.02
887.45	0.50	12.01
887.47	0.51	12.01
887.50	0.53	12.01
887.52	0.53	12.01
887.54	0.52	12.02
887.57	0.50	12.02
887.59	0.50	12.01
887.62	0.53	12.01
887.64	0.53	12.01
887.67	0.51	12.01
887.69	0.50	12.01
887.71	0.51	12.02
887.74	0.53	12.01
887.76	0.54	12.02
887.79	0.52	12.01
887.81	0.50	12.02
887.84	0.50	12.02
887.86	0.52	12.02
887.88	0.53	12.01
887.91	0.54	12.02
887.93	0.52	12.01
887.96	0.52	12.02
887.98	0.52	12.02
888.01	0.53	12.02
888.03	0.52	12.02
888.05	0.50	12.02
888.08	0.52	12.02
888.10	0.54	12.02
888.13	0.55	12.02
888.15	0.54	12.01
888.18	0.51	12.01
888.20	0.51	12.02
888.22	0.53	12.01
888.25	0.53	12.01
888.27	0.53	12.01
888.30	0.53	12.01
888.32	0.52	12.02
888.35	0.52	12.01
888.37	0.52	12.02
888.39	0.52	12.02
888.42	0.52	12.02
888.44	0.52	12.01
888.47	0.52	12.02
888.49	0.52	12.02
888.52	0.52	12.02
888.54	0.52	12.02
888.56	0.53	12.01
888.59	0.52	12.02
888.61	0.51	12.01
888.64	0.50	12.02
888.66	0.51	12.01
888.69	0.53	12.01
888.71	0.54	12.02
888.73	0.53	12.01
888.76	0.50	12.01
888.78	0.49	12.01
888.81	0.51	12.01
888.83	0.53	12.01
888.86	0.53	12.01
888.88	0.51	12.01
888.90	0.51	12.02
888.93	0.52	12.01
888.95	0.53	12.01
888.98	0.52	12.02
889.00	0.51	12.01
889.03	0.52	12.01
889.05	0.53	12.01
889.08	0.55	12.02
889.10	0.55	12.01
889.12	0.53	12.01
889.15	0.50	12.02
889.17	0.50	12.01
889.20	0.53	12.01
889.22	0.55	12.01
889.25	0.54	12.02
889.27	0.51	12.01
889.29	0.51	12.02
889.32	0.53	12.01
889.34	0.55	12.01
889.37	0.53	12.01
889.39	0.51	12.02
889.42	0.53	12.01
889.44	0.55	12.02
889.46	0.54	12.02
889.49	0.53	12.01
889.51	0.52	12.01
889.54	0.51	12.02
889.56	0.52	12.02
889.59	0.53	12.01
889.61	0.53	12.01
889.63	0.53	12.02
889.66	0.52	12.02
889.68	0.53	12.01
889.71	0.53	12.01
889.73	0.53	12.01
889.76	0.54	12.02
889.78	0.55	12.02
889.80	0.55	12.02
889.83	0.54	12.02
889.85	0.53	12.02
889.88	0.55	12.02
889.90	0.56	12.01
889.93	0.54	12.01
889.95	0.53	12.01
889.97	0.54	12.02
890.00	0.56	12.01
890.02	0.58	12.02
890.05	0.56	12.02
890.07	0.55	12.02
890.10	0.54	12.02
890.12	0.53	12.01
890.14	0.56	12.01
890.17	0.56	12.01
890.19	0.55	12.02
890.22	0.55	12.02
890.24	0.54	12.02
890.27	0.55	12.02
890.29	0.56	12.01
890.31	0.54	12.01
890.34	0.54	12.02
890.36	0.55	12.02
890.39	0.56	12.01
890.41	0.56	12.01
890.44	0.55	12.01
890.46	0.53	12.01
890.48	0.53	12.01
890.51	0.54	12.01
890.53	0.55	12.01
890.56	0.55	12.02
890.58	0.53	12.01
890.61	0.53	12.01
890.63	0.55	12.02
890.65	0.55	12.02
890.68	0.54	12.02
890.70	0.53	12.01
890.73	0.53	12.01
890.75	0.55	12.02
890.78	0.55	12.02
890.80	0.54	12.02
890.82	0.53	12.01
890.85	0.53	12.01
890.87	0.53	12.01
890.90	0.55	12.02
890.92	0.55	12.02
890.95	0.54	12.02
890.97	0.53	12.01
890.99	0.55	12.02
891.02	0.55	12.01
891.04	0.54	12.02
891.07	0.53	12.01
891.09	0.54	12.02
891.12	0.55	12.02
891.14	0.55	12.02
891.16	0.55	12.01
891.19	0.54	12.01
891.21	0.53	12.01
891.24	0.51	12.01
891.26	0.52	12.01
891.29	0.55	12.02
891.31	0.55	12.02
891.33	0.54	12.02
891.36	0.53	12.02
891.38	0.53	12.01
891.41	0.53	12.01
891.43	0.53	12.01
891.46	0.53	12.01
891.48	0.54	12.02
891.50	0.55	12.02
891.53	0.54	12.02
891.55	0.53	12.01
891.58	0.54	12.02
891.60	0.53	12.01
891.63	0.52	12.02
891.65	0.52	12.02
891.67	0.54	12.02
891.70	0.56	12.01
891.72	0.54	12.02
891.75	0.53	12.02
891.77	0.52	12.02
891.80	0.52	12.02
891.82	0.54	12.02
891.84	0.54	12.01
891.87	0.55	12.02
891.89	0.54	12.02
891.92	0.53	12.01
891.94	0.55	12.02
891.97	0.55	12.01
891.99	0.53	12.01
892.01	0.51	12.01
892.04	0.53	12.01
892.06	0.55	12.01
892.09	0.56	12.02
892.11	0.54	12.02
892.14	0.51	12.02
892.16	0.51	12.01
892.18	0.53	12.01
892.21	0.54	12.02
892.23	0.53	12.01
892.26	0.52	12.02
892.28	0.53	12.01
892.31	0.53	12.01
892.33	0.54	12.02
892.35	0.54	12.01
892.38	0.53	12.01
892.40	0.53	12.01
892.43	0.54	12.02
892.45	0.55	12.01
892.48	0.56	12.02
892.50	0.55	12.02
892.52	0.52	12.02
892.55	0.53	12.01
892.57	0.53	12.01
892.60	0.54	12.02
892.62	0.54	12.02
892.65	0.52	12.02
892.67	0.52	12.02
892.69	0.53	12.01
892.72	0.53	12.01
892.74	0.52	12.01
892.77	0.52	12.02
892.79	0.52	12.02
892.82	0.54	12.02
892.84	0.53	12.01
892.86	0.53	12.02
892.89	0.54	12.02
892.91	0.52	12.02
892.94	0.52	12.02
892.96	0.52	12.01
892.99	0.52	12.01
893.01	0.53	12.01
893.03	0.53	12.01
893.06	0.53	12.02
893.08	0.52	12.02
893.11	0.51	12.02
893.13	0.51	12.02
893.16	0.53	12.01
893.18	0.53	12.01
893.20	0.52	12.02
893.23	0.52	12.02
893.25	0.51	12.02
893.28	0.52	12.01
893.30	0.52	12.02
893.33	0.51	12.01
893.35	0.52	12.02
893.37	0.53	12.01
893.40	0.54	12.02
893.42	0.54	12.02
893.45	0.53	12.01
893.47	0.53	12.02
893.50	0.52	12.01
893.52	0.52	12.01
893.54	0.54	12.02
893.57	0.54	12.01
893.59	0.53	12.01
893.62	0.51	12.01
893.64	0.53	12.01
893.67	0.54	12.01
893.69	0.53	12.01
893.71	0.52	12.02
893.74	0.52	12.02
893.76	0.54	12.02
893.79	0.55	12.02
893.81	0.53	12.01
893.84	0.52	12.02
893.86	0.52	12.01
893.88	0.53	12.01
893.91	0.53	12.01
893.93	0.52	12.02
893.96	0.53	12.01
893.98	0.54	12.02
894.01	0.54	12.02
894.03	0.53	12.01
894.05	0.52	12.02
894.08	0.52	12.02
894.10	0.54	12.02
894.13	0.56	12.01
894.15	0.55	12.02
894.18	0.52	12.02
894.20	0.51	12.02
894.22	0.53	12.01
894.25	0.54	12.01
894.27	0.53	12.01
894.30	0.50	12.02
894.32	0.51	12.01
894.35	0.54	12.02
894.37	0.55	12.01
894.39	0.53	12.01
894.42	0.50	12.01
894.44	0.49	12.01
894.47	0.53	12.01
894.49	0.56	12.01
894.52	0.54	12.01
894.54	0.53	12.01
894.56	0.51	12.02
894.59	0.52	12.02
894.61	0.55	12.02
894.64	0.54	12.01
894.66	0.53	12.01
894.69	0.50	12.02
894.71	0.51	12.01
894.73	0.55	12.01
894.76	0.54	12.01
894.78	0.52	12.01
894.81	0.50	12.01
894.83	0.51	12.01
894.86	0.54	12.02
894.88	0.56	12.01
894.91	0.55	12.01
894.93	0.52	12.01
894.95	0.52	12.02
894.98	0.53	12.01
895.00	0.53	12.01
895.03	0.53	12.01
895.05	0.52	12.01
895.08	0.52	12.01
895.10	0.52	12.01
895.12	0.52	12.02
895.15	0.53	12.01
895.17	0.52	12.01
895.20	0.51	12.01
895.22	0.51	12.02
895.25	0.52	12.02
895.27	0.54	12.02
895.29	0.55	12.02
895.32	0.54	12.02
895.34	0.53	12.01
895.37	0.51	12.01
895.39	0.52	12.01
895.42	0.54	12.02
895.44	0.54	12.01
895.46	0.53	12.01
895.49	0.52	12.02
895.51	0.52	12.02
895.54	0.54	12.01
895.56	0.55	12.01
895.59	0.51	12.01
895.61	0.50	12.02
895.63	0.52	12.02
895.66	0.55	12.01
895.68	0.57	12.01
895.71	0.55	12.01
895.73	0.53	12.01
895.76	0.51	12.02
895.78	0.53	12.01
895.80	0.55	12.02
895.83	0.56	12.01
895.85	0.54	12.02
895.88	0.51	12.02
895.90	0.51	12.02
895.93	0.54	12.01
895.95	0.55	12.02
895.97	0.53	12.01
896.00	0.51	12.01
896.02	0.51	12.01
896.05	0.54	12.01
896.07	0.56	12.01
896.10	0.55	12.02
896.12	0.53	12.01
896.14	0.51	12.02
896.17	0.51	12.01
896.19	0.54	12.02
896.22	0.55	12.02
896.24	0.54	12.02
896.27	0.52	12.02
896.29	0.52	12.02
896.31	0.53	12.01
896.34	0.54	12.02
896.36	0.54	12.02
896.39	0.54	12.02
896.41	0.53	12.01
896.44	0.53	12.01
896.46	0.54	12.02
896.48	0.55	12.02
896.51	0.54	12.02
896.53	0.52	12.01
896.56	0.52	12.01
896.58	0.55	12.01
896.61	0.57	12.01
896.63	0.55	12.02
896.65	0.51	12.01
896.68	0.51	12.01
896.70	0.53	12.01
896.73	0.55	12.02
896.75	0.55	12.01
896.78	0.53	12.01
896.80	0.53	12.01
896.82	0.53	12.01
896.85	0.55	12.02
896.87	0.55	12.02
896.90	0.53	12.01
896.92	0.52	12.01
896.95	0.53	12.01
896.97	0.55	12.02
896.99	0.56	12.01
897.02	0.54	12.01
897.04	0.51	12.01
897.07	0.51	12.01
897.09	0.52	12.01
897.12	0.55	12.02
897.14	0.55	12.01
897.16	0.54	12.02
897.19	0.53	12.01
897.21	0.53	12.01
897.24	0.55	12.02
897.26	0.54	12.02
897.29	0.53	12.01
897.31	0.52	12.02
897.33	0.54	12.01
897.36	0.55	12.02
897.38	0.55	12.02
897.41	0.53	12.01
897.43	0.52	12.02
897.46	0.53	12.01
897.48	0.54	12.02
897.50	0.55	12.02
897.53	0.53	12.01
897.55	0.53	12.01
897.58	0.55	12.02
897.60	0.56	12.02
897.63	0.53	12.01
897.65	0.51	12.02
897.67	0.52	12.01
897.70	0.55	12.02
897.72	0.56	12.02
897.75	0.55	12.02
897.77	0.53	12.01
897.80	0.53	12.01
897.82	0.53	12.01
897.84	0.53	12.01
897.87	0.54	12.02
897.89	0.53	12.01
897.92	0.54	12.02
897.94	0.55	12.02
897.97	0.54	12.02
897.99	0.55	12.01
898.01	0.53	12.01
898.04	0.52	12.02
898.06	0.53	12.01
898.09	0.55	12.01
898.11	0.55	12.02
898.14	0.55	12.02
898.16	0.54	12.02
898.18	0.54	12.02
898.21	0.53	12.01
898.23	0.53	12.01
898.26	0.54	12.02
898.28	0.56	12.02
898.31	0.56	12.02
898.33	0.55	12.02
898.35	0.53	12.01
898.38	0.53	12.01
898.40	0.55	12.02
898.43	0.56	12.01
898.45	0.55	12.02
898.48	0.54	12.02
898.50	0.53	12.01
898.52	0.55	12.02
898.55	0.56	12.01
898.57	0.56	12.01
898.60	0.54	12.01
898.62	0.53	12.01
898.65	0.55	12.02
898.67	0.57	12.01
898.69	0.56	12.01
898.72	0.55	12.01
898.74	0.56	12.02
898.77	0.56	12.01
898.79	0.55	12.02
898.82	0.56	12.01
898.84	0.56	12.01
898.86	0.58	12.02
898.89	0.57	12.01
898.91	0.56	12.02
898.94	0.56	12.01
898.96	0.56	12.01
898.99	0.57	12.02
899.01	0.57	12.01
899.03	0.58	12.02
899.06	0.59	12.01
899.08	0.58	12.02
899.11	0.57	12.02
899.13	0.57	12.01
899.16	0.56	12.01
899.18	0.58	12.02
899.20	0.59	12.01
899.23	0.58	12.02
899.25	0.58	12.02
899.28	0.56	12.01
899.30	0.57	12.01
899.33	0.58	12.02
899.35	0.59	12.01
899.37	0.58	12.01
899.40	0.57	12.01
899.42	0.56	12.01
899.45	0.57	12.01
899.47	0.59	12.01
899.50	0.59	12.01
899.52	0.58	12.01
899.54	0.55	12.01
899.57	0.55	12.02
899.59	0.59	12.02
899.62	0.61	12.02
899.64	0.59	12.01
899.67	0.57	12.01
899.69	0.55	12.01
899.71	0.56	12.01
899.74	0.59	12.01
899.76	0.60	12.01
899.79	0.59	12.01
899.81	0.57	12.01
899.84	0.56	12.01
899.86	0.58	12.02
899.88	0.59	12.01
899.91	0.59	12.01
899.93	0.56	12.01
899.96	0.57	12.02
899.98	0.59	12.01
900.01	0.61	12.01
900.03	0.59	12.01
900.05	0.58	12.02
900.08	0.56	12.01
900.10	0.56	12.00
900.13	0.59	12.01
900.15	0.59	12.01
900.18	0.59	12.01
900.20	0.57	12.01
900.22	0.56	12.02
900.25	0.56	12.02
900.27	0.56	12.01
900.30	0.57	12.01
900.32	0.58	12.01
900.35	0.58	12.02
900.37	0.57	12.01
900.39	0.56	12.01
900.42	0.56	12.01
900.44	0.57	12.01
900.47	0.56	12.02
900.49	0.55	12.02
900.52	0.55	12.01
900.54	0.56	12.01
900.56	0.57	12.01
900.59	0.56	12.01
900.61	0.55	12.02
900.64	0.55	12.02
900.66	0.56	12.01
900.69	0.56	12.01
900.71	0.56	12.01
900.74	0.56	12.01
900.76	0.57	12.01
900.78	0.58	12.02
900.81	0.57	12.02
900.83	0.54	12.02
900.86	0.53	12.01
900.88	0.55	12.01
900.91	0.57	12.01
900.93	0.58	12.01
900.95	0.55	12.01
900.98	0.54	12.02
901.00	0.55	12.02
901.03	0.56	12.01
901.05	0.56	12.00
901.08	0.54	12.01
901.10	0.54	12.01
901.12	0.55	12.01
901.15	0.56	12.01
901.17	0.56	12.02
901.20	0.56	12.01
901.22	0.54	12.01
901.25	0.53	12.01
901.27	0.55	12.02
901.29	0.57	12.02
901.32	0.57	12.01
901.34	0.54	12.01
901.37	0.52	12.02
901.39	0.53	12.01
901.42	0.55	12.02
901.44	0.56	12.01
901.46	0.55	12.01
901.49	0.54	12.01
901.51	0.55	12.02
901.54	0.55	12.02
901.56	0.55	12.02
901.59	0.55	12.02
901.61	0.53	12.01
901.63	0.54	12.02
901.66	0.55	12.02
901.68	0.55	12.02
901.71	0.56	12.01
901.73	0.55	12.02
901.76	0.54	12.02
901.78	0.53	12.01
901.80	0.53	12.02
901.83	0.54	12.02
901.85	0.55	12.01
901.88	0.55	12.02
901.90	0.53	12.01
901.93	0.53	12.02
901.95	0.54	12.01
901.97	0.54	12.01
902.00	0.53	12.01
902.02	0.52	12.01
902.05	0.53	12.01
902.07	0.56	12.02
902.10	0.56	12.01
902.12	0.54	12.02
902.14	0.51	12.01
902.17	0.50	12.01
902.19	0.53	12.01
902.22	0.56	12.01
902.24	0.55	12.01
902.27	0.52	12.01
902.29	0.51	12.01
902.31	0.53	12.01
902.34	0.54	12.02
902.36	0.53	12.01
902.39	0.52	12.02
902.41	0.52	12.02
902.44	0.52	12.02
902.46	0.53	12.01
902.48	0.55	12.02
902.51	0.53	12.01
902.53	0.50	12.02
902.56	0.50	12.01
902.58	0.53	12.01
902.61	0.55	12.01
902.63	0.54	12.02
902.65	0.51	12.02
902.68	0.51	12.01
902.70	0.52	12.01
902.73	0.53	12.01
902.75	0.52	12.01
902.78	0.52	12.02
902.80	0.52	12.01
902.82	0.53	12.01
902.85	0.53	12.01
902.87	0.52	12.02
902.90	0.51	12.01
902.92	0.50	12.02
902.95	0.51	12.02
902.97	0.51	12.02
902.99	0.52	12.02
903.02	0.52	12.02
903.04	0.52	12.02
903.07	0.51	12.02
903.09	0.50	12.01
903.12	0.50	12.01
903.14	0.51	12.01
903.16	0.52	12.02
903.19	0.52	12.01
903.21	0.51	12.02
903.24	0.50	12.02
903.26	0.52	12.01
903.29	0.52	12.01
903.31	0.50	12.01
903.33	0.48	12.01
903.36	0.50	12.01
903.38	0.52	12.02
903.41	0.52	12.02
903.43	0.52	12.02
903.46	0.50	12.02
903.48	0.48	12.01
903.50	0.48	12.01
903.53	0.51	12.01
903.55	0.53	12.01
903.58	0.51	12.01
903.60	0.48	12.01
903.63	0.47	12.01
903.65	0.51	12.01
903.67	0.52	12.01
903.70	0.51	12.01
903.72	0.49	12.01
903.75	0.48	12.01
903.77	0.50	12.02
903.80	0.52	12.02
903.82	0.52	12.01
903.84	0.50	12.01
903.87	0.48	12.01
903.89	0.50	12.01
903.92	0.52	12.02
903.94	0.52	12.02
903.97	0.50	12.02
903.99	0.49	12.01
904.01	0.50	12.02
904.04	0.51	12.01
904.06	0.50	12.02
904.09	0.50	12.01
904.11	0.50	12.01
904.14	0.51	12.02
904.16	0.51	12.02
904.18	0.50	12.02
904.21	0.50	12.02
904.23	0.51	12.02
904.26	0.51	12.02
904.28	0.50	12.02
904.31	0.50	12.02
904.33	0.51	12.02
904.35	0.51	12.02
904.38	0.51	12.02
904.40	0.50	12.02
904.43	0.49	12.02
904.45	0.50	12.01
904.48	0.50	12.02
904.50	0.52	12.02
904.52	0.52	12.02
904.55	0.50	12.02
904.57	0.50	12.02
904.60	0.50	12.02
904.62	0.51	12.01
904.65	0.51	12.01
904.67	0.52	12.02
904.69	0.52	12.01
904.72	0.53	12.01
904.74	0.52	12.01
904.77	0.51	12.02
904.79	0.51	12.01
904.82	0.51	12.01
904.84	0.52	12.01
904.86	0.53	12.01
904.89	0.52	12.01
904.91	0.53	12.01
904.94	0.52	12.02
904.96	0.51	12.02
904.99	0.52	12.02
905.01	0.51	12.01
905.03	0.52	12.01
905.06	0.53	12.01
905.08	0.53	12.02
905.11	0.52	12.01
905.13	0.51	12.02
905.16	0.51	12.02
905.18	0.51	12.01
905.20	0.51	12.01
905.23	0.51	12.01
905.25	0.52	12.02
905.28	0.52	12.02
905.30	0.52	12.02
905.33	0.52	12.02
905.35	0.52	12.02
905.37	0.53	12.01
905.40	0.53	12.01
905.42	0.53	12.02
905.45	0.53	12.01
905.47	0.53	12.02
905.50	0.52	12.02
905.52	0.54	12.02
905.54	0.53	12.01
905.57	0.53	12.02
905.59	0.53	12.01
905.62	0.53	12.01
905.64	0.55	12.02
905.67	0.55	12.02
905.69	0.54	12.02
905.71	0.53	12.01
905.74	0.51	12.01
905.76	0.53	12.01
905.79	0.55	12.02
905.81	0.55	12.02
905.84	0.54	12.02
905.86	0.53	12.01
905.88	0.53	12.01
905.91	0.54	12.02
905.93	0.54	12.02
905.96	0.53	12.01
905.98	0.53	12.01
906.01	0.55	12.02
906.03	0.55	12.02
906.05	0.54	12.02
906.08	0.54	12.02
906.10	0.54	12.02
906.13	0.53	12.01
906.15	0.53	12.01
906.18	0.54	12.02
906.20	0.54	12.02
906.22	0.54	12.02
906.25	0.54	12.02
906.27	0.55	12.02
906.30	0.53	12.01
906.32	0.53	12.01
906.35	0.53	12.01
906.37	0.54	12.02
906.39	0.55	12.02
906.42	0.55	12.02
906.44	0.54	12.02
906.47	0.53	12.01
906.49	0.53	12.01
906.52	0.53	12.01
906.54	0.55	12.01
906.57	0.56	12.01
906.59	0.57	12.02
906.61	0.55	12.02
906.64	0.53	12.01
906.66	0.55	12.02
906.69	0.55	12.02
906.71	0.55	12.01
906.74	0.56	12.01
906.76	0.55	12.02
906.78	0.56	12.01
906.81	0.55	12.02
906.83	0.55	12.02
906.86	0.55	12.02
906.88	0.54	12.02
906.91	0.55	12.02
906.93	0.56	12.01
906.95	0.57	12.01
906.98	0.56	12.01
907.00	0.53	12.01
907.03	0.54	12.02
907.05	0.56	12.01
907.08	0.57	12.01
907.10	0.55	12.02
907.12	0.54	12.02
907.15	0.55	12.02
907.17	0.57	12.01
907.20	0.58	12.02
907.22	0.56	12.01
907.25	0.54	12.02
907.27	0.54	12.02
907.29	0.56	12.01
907.32	0.58	12.02
907.34	0.57	12.01
907.37	0.56	12.02
907.39	0.55	12.02
907.42	0.55	12.01
907.44	0.56	12.01
907.46	0.56	12.01
907.49	0.57	12.02
907.51	0.56	12.01
907.54	0.55	12.02
907.56	0.56	12.01
907.59	0.56	12.01
907.61	0.57	12.01
907.63	0.56	12.02
907.66	0.55	12.02
907.68	0.55	12.02
907.71	0.56	12.01
907.73	0.58	12.02
907.76	0.56	12.01
907.78	0.55	12.02
907.80	0.55	12.02
907.83	0.55	12.02
907.85	0.56	12.01
907.88	0.57	12.02
907.90	0.57	12.01
907.93	0.56	12.01
907.95	0.54	12.02
907.97	0.56	12.01
908.00	0.57	12.01
908.02	0.57	12.01
908.05	0.54	12.01
908.07	0.53	12.01
908.10	0.55	12.01
908.12	0.58	12.02
908.14	0.57	12.01
908.17	0.54	12.01
908.19	0.52	12.01
908.22	0.53	12.01
908.24	0.56	12.01
908.27	0.58	12.02
908.29	0.56	12.01
908.31	0.54	12.01
908.34	0.53	12.02
908.36	0.54	12.02
908.39	0.55	12.02
908.41	0.55	12.02
908.44	0.54	12.02
908.46	0.54	12.02
908.48	0.54	12.02
908.51	0.55	12.02
908.53	0.55	12.02
908.56	0.54	12.01
908.58	0.53	12.01
908.61	0.52	12.02
908.63	0.53	12.01
908.65	0.55	12.01
908.68	0.56	12.02
908.70	0.55	12.02
908.73	0.53	12.01
908.75	0.52	12.02
908.78	0.54	12.01
908.80	0.55	12.01
908.82	0.55	12.02
908.85	0.54	12.02
908.87	0.54	12.02
908.90	0.55	12.02
908.92	0.53	12.01
908.95	0.52	12.02
908.97	0.53	12.01
908.99	0.54	12.02
909.02	0.55	12.02
909.04	0.55	12.02
909.07	0.55	12.02
909.09	0.53	12.01
909.12	0.53	12.01
909.14	0.53	12.01
909.16	0.55	12.01
909.19	0.55	12.02
909.21	0.54	12.02
909.24	0.54	12.02
909.26	0.54	12.02
909.29	0.55	12.02
909.31	0.55	12.02
909.33	0.53	12.01
909.36	0.53	12.01
909.38	0.53	12.01
909.41	0.54	12.02
909.43	0.55	12.02
909.46	0.54	12.02
909.48	0.53	12.01
909.50	0.52	12.02
909.53	0.52	12.01
909.55	0.53	12.01
909.58	0.54	12.02
909.60	0.54	12.02
909.63	0.54	12.02
909.65	0.53	12.01
909.67	0.52	12.02
909.70	0.53	12.01
909.72	0.53	12.01
909.75	0.53	12.01
909.77	0.53	12.01
909.80	0.53	12.01
909.82	0.53	12.01
909.84	0.55	12.02
909.87	0.54	12.02
909.89	0.53	12.01
909.92	0.52	12.02
909.94	0.53	12.01
909.97	0.56	12.02
909.99	0.55	12.02
910.01	0.55	12.02
910.04	0.55	12.02
910.06	0.54	12.02
910.09	0.54	12.02
910.11	0.56	12.01
910.14	0.56	12.01
910.16	0.55	12.02
910.18	0.55	12.02
910.21	0.55	12.02
910.23	0.57	12.01
910.26	0.56	12.01
910.28	0.53	12.01
910.31	0.54	12.01
910.33	0.56	12.01
910.35	0.58	12.02
910.38	0.58	12.02
910.40	0.55	12.01
910.43	0.53	12.01
910.45	0.55	12.02
910.48	0.56	12.01
910.50	0.57	12.01
910.52	0.56	12.01
910.55	0.55	12.02
910.57	0.55	12.02
910.60	0.56	12.01
910.62	0.56	12.01
910.65	0.56	12.01
910.67	0.55	12.02
910.69	0.56	12.02
910.72	0.57	12.01
910.74	0.57	12.02
910.77	0.56	12.02
910.79	0.56	12.02
910.82	0.56	12.01
910.84	0.55	12.02
910.86	0.56	12.01
910.89	0.56	12.01
910.91	0.58	12.02
910.94	0.56	12.02
910.96	0.55	12.02
910.99	0.56	12.02
911.01	0.57	12.01
911.03	0.57	12.01
911.06	0.56	12.01
911.08	0.56	12.01
911.11	0.57	12.01
911.13	0.57	12.02
911.16	0.57	12.02
911.18	0.58	12.02
911.20	0.57	12.02
911.23	0.56	12.02
911.25	0.56	12.02
911.28	0.58	12.02
911.30	0.60	12.01
911.33	0.58	12.02
911.35	0.56	12.01
911.37	0.55	12.02
911.40	0.57	12.01
911.42	0.58	12.02
911.45	0.58	12.02
911.47	0.58	12.02
911.50	0.57	12.02
911.52	0.56	12.01
911.54	0.56	12.01
911.57	0.57	12.01
911.59	0.56	12.01
911.62	0.56	12.01
911.64	0.57	12.02
911.67	0.58	12.02
911.69	0.58	12.02
911.71	0.58	12.02
911.74	0.57	12.01
911.76	0.56	12.01
911.79	0.55	12.02
911.81	0.56	12.01
911.84	0.59	12.01
911.86	0.59	12.02
911.88	0.58	12.02
911.91	0.57	12.01
911.93	0.57	12.02
911.96	0.58	12.02
911.98	0.58	12.01
912.01	0.57	12.01
912.03	0.57	12.01
912.05	0.59	12.02
912.08	0.59	12.01
912.10	0.59	12.02
912.13	0.58	12.02
912.15	0.58	12.02
912.18	0.57	12.01
912.20	0.58	12.02
912.22	0.60	12.01
912.25	0.61	12.01
912.27	0.59	12.01
912.30	0.58	12.02
912.32	0.58	12.02
912.35	0.58	12.02
