hour Minute Sec int Int_Max Int_Sa area    
04 31 05 00248 00255 00013 86124 0001 +00134.228 248.071 233.638
04 31 05 00248 00255 00013 86806 0001 +00134.261 247.894 233.789
04 31 06 00248 00255 00013 86107 0001 +00134.268 247.764 233.925
04 31 06 00248 00255 00014 86159 0001 +00134.185 247.648 233.674
04 31 07 00248 00255 00013 86234 0001 +00134.117 248.021 233.552
04 31 07 00248 00255 00013 87070 0001 +00134.276 248.092 233.683
04 31 08 00248 00255 00013 87049 0001 +00134.387 247.857 233.991
04 31 08 00248 00255 00013 86229 0001 +00134.132 248.091 233.576
04 31 09 00248 00255 00013 87395 0001 +00134.253 248.177 233.742
04 31 09 00248 00255 00013 86674 0001 +00134.208 247.994 233.900
04 31 10 00248 00255 00013 86195 0001 +00134.244 247.804 233.626
04 31 10 00248 00255 00013 86754 0001 +00134.283 248.013 233.708
04 31 11 00248 00255 00013 87373 0001 +00134.203 248.203 233.704
04 31 11 00248 00255 00013 87105 0001 +00134.271 247.827 233.970
04 31 12 00248 00255 00013 85721 0001 +00134.290 247.828 233.585
04 31 12 00248 00255 00013 86565 0001 +00134.230 247.947 233.741
04 31 13 00248 00255 00013 86739 0001 +00134.232 247.883 233.924
04 31 13 00248 00255 00013 86557 0001 +00134.245 247.796 233.684
04 31 14 00248 00255 00013 86501 0001 +00134.196 247.947 233.540
04 31 14 00248 00255 00013 87382 0001 +00134.235 248.003 233.817
04 31 15 00248 00255 00013 86910 0001 +00134.245 247.847 233.988
04 31 15 00248 00255 00013 86248 0001 +00134.185 247.842 233.634
04 31 16 00248 00255 00013 86760 0001 +00134.258 247.846 233.856
04 31 16 00248 00255 00013 86611 0001 +00134.263 247.991 233.764
04 31 17 00248 00255 00013 86992 0001 +00134.261 247.892 233.741
04 31 17 00248 00255 00013 86386 0001 +00134.226 248.020 233.643
04 31 18 00248 00255 00013 86968 0001 +00134.142 248.015 233.829
04 31 18 00248 00255 00013 86444 0001 +00134.361 247.908 233.974
04 31 19 00248 00255 00013 86439 0001 +00134.193 247.783 233.651
04 31 19 00248 00255 00013 86606 0001 +00134.332 247.998 233.645
04 31 20 00248 00255 00013 87234 0001 +00134.258 248.159 233.752
04 31 20 00248 00255 00014 85681 0001 +00134.433 247.442 233.976
04 31 21 00248 00255 00013 86420 0001 +00134.346 247.728 233.700
04 31 21 00248 00255 00013 87180 0001 +00134.326 248.068 233.850
04 31 22 00248 00255 00013 86743 0001 +00134.305 248.062 233.904
04 31 22 00248 00255 00013 86982 0001 +00134.337 247.750 233.853
04 31 23 00248 00255 00013 87247 0001 +00134.288 248.376 233.627
04 31 23 00248 00255 00013 86685 0001 +00134.283 247.932 233.805
04 31 24 00248 00255 00013 86500 0001 +00134.408 247.805 233.954
04 31 24 00248 00255 00013 87097 0001 +00134.254 247.943 233.848
04 31 25 00248 00255 00013 86536 0001 +00134.289 248.050 233.707
04 31 25 00248 00255 00013 86807 0001 +00134.229 247.910 233.786
04 31 26 00248 00255 00013 86609 0001 +00134.340 247.683 234.062
04 31 26 00248 00255 00013 86294 0001 +00134.331 247.668 233.689
04 31 27 00248 00255 00013 85913 0001 +00134.233 247.836 233.679
04 31 27 00248 00255 00013 87056 0001 +00134.188 248.171 233.792
04 31 28 00248 00255 00013 86369 0001 +00134.349 247.720 233.988
04 31 28 00248 00255 00013 86372 0001 +00134.228 247.838 233.707
04 31 29 00249 00255 00013 87433 0001 +00134.133 248.307 233.689
04 31 29 00248 00255 00013 86796 0001 +00134.302 248.048 233.741
04 31 30 00248 00255 00013 86249 0001 +00134.485 247.784 233.923
04 31 30 00248 00255 00013 86646 0001 +00134.268 247.912 233.706
04 31 31 00248 00255 00013 86768 0001 +00134.229 248.098 233.622
04 31 31 00248 00255 00013 87048 0001 +00134.301 248.062 233.762
04 31 32 00248 00255 00013 86310 0001 +00134.402 247.588 233.955
04 31 32 00248 00255 00014 85955 0001 +00134.285 247.654 233.714
04 31 33 00249 00255 00013 87835 0001 +00134.372 248.370 233.785
04 31 33 00248 00255 00013 86730 0001 +00134.279 248.216 233.968
04 31 34 00248 00255 00013 86864 0001 +00134.205 247.800 233.847
04 31 34 00248 00255 00013 86277 0001 +00134.341 247.898 233.741
04 31 35 00249 00255 00013 87747 0001 +00134.341 248.248 233.882
04 31 35 00248 00255 00013 86649 0001 +00134.346 248.012 233.953
04 31 36 00248 00255 00014 86186 0001 +00134.292 247.625 233.641
04 31 36 00248 00255 00013 87324 0001 +00134.273 248.170 233.766
04 31 37 00248 00255 00013 86817 0001 +00134.298 247.965 233.855
04 31 37 00248 00255 00014 85783 0001 +00134.225 247.386 233.904
04 31 38 00248 00255 00013 86028 0001 +00134.234 247.620 233.754
04 31 38 00248 00255 00013 87165 0001 +00134.285 248.114 233.718
04 31 39 00249 00255 00013 87905 0001 +00134.408 248.317 233.846
04 31 39 00248 00255 00013 86633 0001 +00134.328 247.729 233.997
04 31 40 00248 00255 00013 86762 0001 +00134.333 247.959 233.736
04 31 40 00248 00255 00013 87225 0001 +00134.371 248.065 233.885
04 31 41 00248 00255 00013 86727 0001 +00134.327 248.151 233.921
04 31 41 00248 00255 00014 86186 0001 +00134.330 247.494 234.001
04 31 42 00248 00255 00013 86571 0001 +00134.362 248.109 233.712
04 31 42 00248 00255 00013 87008 0001 +00134.203 248.112 233.729
04 31 43 00248 00255 00013 87188 0001 +00134.395 248.164 233.961
04 31 43 00248 00255 00013 86803 0001 +00134.409 247.838 234.028
04 31 44 00248 00255 00013 86322 0001 +00134.354 247.943 233.741
04 31 44 00248 00255 00013 87133 0001 +00134.166 248.177 233.712
04 31 45 00248 00255 00013 86020 0001 +00134.214 247.822 233.903
04 31 45 00248 00255 00013 86222 0001 +00134.241 247.576 233.850
04 31 46 00248 00255 00013 86918 0001 +00134.249 248.109 233.721
04 31 46 00248 00255 00013 86729 0001 +00134.358 247.854 233.843
04 31 47 00249 00255 00013 87479 0001 +00134.354 248.440 233.956
04 31 47 00248 00255 00013 86808 0001 +00134.270 247.770 233.939
04 31 48 00248 00255 00013 87230 0001 +00134.203 248.040 233.767
04 31 48 00249 00255 00013 87604 0001 +00134.247 248.033 233.808
04 31 49 00248 00255 00013 87014 0001 +00134.297 247.890 233.795
04 31 49 00249 00255 00013 87705 0001 +00134.388 248.215 234.097
04 31 50 00250 00255 00011 91478 0000 +00000.000 223.520 254.044
04 31 50 00249 00255 00012 86312 0000 +00000.000 223.093 253.905
04 31 51 00247 00255 00014 83111 0001 +00134.315 246.486 234.140
04 31 51 00248 00255 00014 85164 0001 +00134.356 247.196 234.195
04 31 52 00248 00255 00013 86604 0001 +00134.245 247.975 233.637
04 31 52 00249 00255 00013 87578 0001 +00134.279 248.216 233.844
04 31 53 00249 00255 00013 87646 0001 +00134.324 248.403 233.854
04 31 53 00249 00255 00013 87379 0001 +00134.304 248.319 234.015
04 31 54 00248 00255 00013 86497 0001 +00134.256 247.803 233.951
04 31 54 00249 00255 00013 87531 0001 +00134.286 248.315 233.758
04 31 55 00252 00255 00008 99999 0000 +00000.000 219.034 254.424
04 31 55 00253 00255 00007 99999 0000 +00000.000 219.828 254.655
04 31 56 00254 00255 00005 99999 0000 +00000.000 220.540 254.885
04 31 56 00254 00255 00004 99999 0000 +00000.000 220.138 254.906
04 31 57 00254 00255 00003 99999 0000 +00000.000 218.060 254.948
04 31 57 00255 00255 00002 99999 0000 +00000.000 216.016 254.984
04 31 58 00255 00255 00003 99999 0000 +00000.000 215.055 254.965
04 31 58 00255 00255 00003 99999 0000 +00000.000 214.616 254.957
04 31 59 00254 00255 00005 99999 0000 +00000.000 219.835 254.794
04 31 59 00254 00255 00005 99999 0000 +00000.000 217.384 254.778
04 32 00 00253 00255 00006 99999 0000 +00000.000 214.637 254.820
04 32 00 00254 00255 00003 99999 0000 +00000.000 215.728 254.971
04 32 01 00255 00255 00003 99999 0000 +00000.000 220.592 254.986
04 32 01 00255 00255 00001 99999 0000 +00000.000 220.107 254.995
04 32 02 00255 00255 00002 99999 0000 +00000.000 224.656 254.978
04 32 02 00255 00255 00003 99999 0000 +00000.000 220.080 254.966
04 32 03 00254 00255 00004 99999 0000 +00000.000 220.163 254.829
04 32 03 00255 00255 00002 99999 0000 +00000.000 222.772 254.955
04 32 04 00254 00255 00003 99999 0000 +00000.000 224.330 254.975
04 32 04 00255 00255 00002 99999 0000 +00000.000 219.445 254.995
04 32 05 00255 00255 00002 99999 0000 +00000.000 219.620 254.994
04 32 05 00254 00255 00003 99999 0000 +00000.000 218.035 254.984
04 32 06 00254 00255 00005 99999 0000 +00000.000 220.316 254.929
04 32 06 00253 00255 00006 99999 0000 +00000.000 220.874 254.694
04 32 07 00254 00255 00003 99999 0000 +00000.000 219.700 254.966
04 32 07 00255 00255 00002 99999 0000 +00000.000 217.080 254.992
04 32 08 00255 00255 00002 99999 0000 +00000.000 217.263 254.999
04 32 08 00255 00255 00002 99999 0000 +00000.000 217.716 254.996
04 32 09 00255 00255 00003 99999 0000 +00000.000 214.143 254.994
04 32 09 00254 00255 00004 99999 0000 +00000.000 212.926 254.952
04 32 10 00253 00255 00006 99999 0000 +00000.000 214.026 254.813
04 32 10 00254 00255 00003 99999 0000 +00000.000 218.406 254.985
04 32 11 00255 00255 00002 99999 0000 +00000.000 220.874 254.991
04 32 11 00255 00255 00002 99999 0000 +00000.000 219.664 254.990
04 32 12 00254 00255 00004 99999 0000 +00000.000 216.725 254.993
04 32 12 00254 00255 00005 99999 0000 +00000.000 219.405 254.896
04 32 13 00253 00255 00006 99999 0000 +00000.000 222.363 254.664
04 32 13 00254 00255 00005 99999 0000 +00000.000 220.572 254.975
04 32 14 00254 00255 00004 99999 0000 +00000.000 214.756 254.992
04 32 14 00254 00255 00003 99999 0000 +00000.000 216.653 254.995
04 32 15 00255 00255 00002 99999 0000 +00000.000 216.341 254.994
04 32 15 00255 00255 00002 99999 0000 +00000.000 220.295 254.959
04 32 16 00255 00255 00002 99999 0000 +00000.000 218.301 254.979
04 32 16 00254 00255 00003 99999 0000 +00000.000 216.817 254.998
04 32 17 00254 00255 00003 99999 0000 +00000.000 215.324 255.000
04 32 17 00254 00255 00003 99999 0000 +00000.000 218.727 254.999
04 32 18 00255 00255 00001 99999 0000 +00000.000 214.626 254.978
04 32 18 00254 00255 00003 99999 0000 +00000.000 214.925 254.822
04 32 19 00254 00255 00003 99999 0000 +00000.000 216.045 254.875
04 32 19 00254 00255 00004 99999 0000 +00000.000 216.081 254.589
04 32 20 00255 00255 00002 99999 0000 +00000.000 218.007 254.948
04 32 20 00255 00255 00001 99999 0000 +00000.000 219.628 254.983
04 32 21 00255 00255 00002 99999 0000 +00000.000 216.425 254.996
04 32 21 00254 00255 00003 99999 0000 +00000.000 217.886 254.972
04 32 22 00254 00255 00003 99999 0000 +00000.000 223.252 254.957
04 32 22 00254 00255 00004 99999 0000 +00000.000 219.172 254.908
04 32 23 00254 00255 00003 99999 0000 +00000.000 219.177 254.988
04 32 23 00255 00255 00002 99999 0000 +00000.000 218.829 254.987
04 32 24 00255 00255 00003 99999 0000 +00000.000 219.460 254.983
04 32 24 00255 00255 00002 99999 0000 +00000.000 219.301 254.979
04 32 25 00255 00255 00002 99999 0000 +00000.000 219.503 254.978
04 32 25 00254 00255 00003 99999 0000 +00000.000 215.045 254.964
04 32 26 00255 00255 00002 99999 0000 +00000.000 216.777 254.987
04 32 26 00255 00255 00001 99999 0000 +00000.000 218.446 254.993
04 32 27 00255 00255 00002 99999 0000 +00000.000 216.094 254.996
04 32 27 00255 00255 00002 99999 0000 +00000.000 213.000 254.990
04 32 28 00254 00255 00003 99999 0000 +00000.000 215.785 254.967
04 32 28 00254 00255 00004 99999 0000 +00000.000 217.171 254.936
04 32 29 00254 00255 00005 99999 0000 +00000.000 219.880 254.786
04 32 29 00255 00255 00002 99999 0000 +00000.000 220.992 254.965
04 32 30 00255 00255 00002 99999 0000 +00000.000 218.075 254.978
04 32 30 00255 00255 00002 99999 0000 +00000.000 220.890 254.981
04 32 31 00255 00255 00002 99999 0000 +00000.000 225.157 254.973
04 32 31 00255 00255 00002 99999 0000 +00000.000 223.202 254.937
04 32 32 00254 00255 00004 99999 0000 +00000.000 221.736 254.839
04 32 32 00254 00255 00003 99999 0000 +00000.000 224.188 254.974
04 32 33 00255 00255 00003 99999 0000 +00000.000 223.906 254.989
04 32 33 00255 00255 00002 99999 0000 +00000.000 225.307 254.990
04 32 34 00255 00255 00002 99999 0000 +00000.000 225.197 254.991
04 32 34 00254 00255 00003 99999 0000 +00000.000 221.128 254.986
04 32 35 00254 00255 00003 99999 0000 +00000.000 221.201 254.932
04 32 35 00254 00255 00003 99999 0000 +00000.000 220.445 254.985
04 32 36 00255 00255 00002 99999 0000 +00000.000 217.132 254.998
04 32 36 00255 00255 00001 99999 0000 +00000.000 213.003 254.996
04 32 37 00255 00255 00002 99999 0000 +00000.000 215.660 254.979
04 32 37 00255 00255 00003 99999 0000 +00000.000 215.396 254.966
04 32 38 00255 00255 00003 99999 0000 +00000.000 220.751 254.918
04 32 38 00254 00255 00004 99999 0000 +00000.000 217.836 254.727
04 32 39 00255 00255 00002 99999 0000 +00000.000 213.864 254.932
04 32 39 00255 00255 00002 99999 0000 +00000.000 214.913 254.971
04 32 40 00255 00255 00002 99999 0000 +00000.000 219.682 254.989
04 32 40 00255 00255 00003 99999 0000 +00000.000 220.231 254.939
04 32 41 00254 00255 00004 99999 0000 +00000.000 217.080 254.961
04 32 41 00254 00255 00003 99999 0000 +00000.000 220.600 254.950
04 32 42 00254 00255 00004 99999 0000 +00000.000 221.023 254.963
04 32 42 00255 00255 00002 99999 0000 +00000.000 226.081 254.993
04 32 43 00255 00255 00001 99999 0000 +00000.000 225.619 254.995
04 32 43 00255 00255 00002 99999 0000 +00000.000 218.764 254.987
04 32 44 00254 00255 00004 99999 0000 +00000.000 219.820 254.976
04 32 44 00254 00255 00004 99999 0000 +00000.000 220.950 254.976
04 32 45 00254 00255 00004 99999 0000 +00000.000 220.821 254.911
04 32 45 00254 00255 00003 99999 0000 +00000.000 217.124 254.971
04 32 46 00255 00255 00002 99999 0000 +00000.000 218.616 254.978
04 32 46 00255 00255 00002 99999 0000 +00000.000 219.329 254.989
04 32 47 00255 00255 00002 99999 0000 +00000.000 222.227 254.981
04 32 47 00255 00255 00003 99999 0000 +00000.000 219.572 254.954
04 32 48 00253 00255 00006 99999 0000 +00000.000 216.297 254.769
04 32 48 00254 00255 00003 99999 0000 +00000.000 216.353 254.966
04 32 49 00255 00255 00002 99999 0000 +00000.000 217.889 254.954
04 32 49 00255 00255 00002 99999 0000 +00000.000 218.582 254.985
04 32 50 00255 00255 00002 99999 0000 +00000.000 218.602 254.985
04 32 50 00255 00255 00003 99999 0000 +00000.000 218.182 254.962
04 32 51 00254 00255 00004 99999 0000 +00000.000 221.469 254.887
04 32 51 00254 00255 00005 99999 0000 +00000.000 220.716 254.880
04 32 52 00254 00255 00003 99999 0000 +00000.000 224.964 254.978
04 32 52 00255 00255 00002 99999 0000 +00000.000 218.345 254.998
04 32 53 00255 00255 00002 99999 0000 +00000.000 221.028 254.995
04 32 53 00255 00255 00001 99999 0000 +00000.000 217.692 254.997
04 32 54 00254 00255 00003 99999 0000 +00000.000 220.335 254.974
04 32 54 00253 00255 00006 99999 0000 +00000.000 213.997 254.866
04 32 55 00254 00255 00004 99999 0000 +00000.000 216.851 254.968
04 32 55 00254 00255 00003 99999 0000 +00000.000 217.310 254.986
04 32 56 00255 00255 00002 99999 0000 +00000.000 219.476 254.987
04 32 56 00255 00255 00002 99999 0000 +00000.000 219.966 254.974
04 32 57 00254 00255 00003 99999 0000 +00000.000 216.363 254.963
04 32 57 00254 00255 00004 99999 0000 +00000.000 215.856 254.926
04 32 58 00254 00255 00003 99999 0000 +00000.000 218.211 254.956
04 32 58 00254 00255 00003 99999 0000 +00000.000 219.220 254.907
04 32 59 00255 00255 00002 99999 0000 +00000.000 213.692 254.998
04 32 59 00255 00255 00002 99999 0000 +00000.000 218.389 254.993
04 33 00 00255 00255 00003 99999 0000 +00000.000 219.876 254.968
04 33 00 00254 00255 00003 99999 0000 +00000.000 224.436 254.957
04 33 01 00254 00255 00003 99999 0000 +00000.000 227.583 254.952
04 33 01 00255 00255 00001 99999 0000 +00000.000 221.051 254.992
04 33 02 00255 00255 00002 99999 0000 +00000.000 220.836 254.992
04 33 02 00255 00255 00002 99999 0000 +00000.000 223.378 254.989
04 33 03 00255 00255 00002 99999 0000 +00000.000 223.239 254.987
04 33 03 00254 00255 00004 99999 0000 +00000.000 216.785 254.979
04 33 04 00253 00255 00006 99999 0000 +00000.000 216.562 254.845
04 33 04 00254 00255 00004 99999 0000 +00000.000 220.127 254.913
04 33 05 00255 00255 00003 99999 0000 +00000.000 220.109 254.961
04 33 05 00255 00255 00002 99999 0000 +00000.000 218.144 254.991
04 33 06 00254 00255 00003 99999 0000 +00000.000 215.967 254.966
04 33 06 00254 00255 00003 99999 0000 +00000.000 214.781 254.979
04 33 07 00254 00255 00004 99999 0000 +00000.000 218.324 254.825
04 33 07 00254 00255 00004 99999 0000 +00000.000 216.158 254.749
04 33 08 00254 00255 00003 99999 0000 +00000.000 211.831 254.967
04 33 08 00254 00255 00003 99999 0000 +00000.000 215.113 254.972
04 33 09 00255 00255 00001 99999 0000 +00000.000 216.184 254.989
04 33 09 00255 00255 00003 99999 0000 +00000.000 219.622 254.952
04 33 10 00254 00255 00003 99999 0000 +00000.000 223.553 254.959
04 33 10 00254 00255 00004 99999 0000 +00000.000 219.249 254.865
04 33 11 00254 00255 00003 99999 0000 +00000.000 220.121 254.953
04 33 11 00255 00255 00002 99999 0000 +00000.000 221.708 254.977
04 33 12 00255 00255 00003 99999 0000 +00000.000 223.026 254.945
04 33 12 00254 00255 00003 99999 0000 +00000.000 218.998 254.981
04 33 13 00254 00255 00004 99999 0000 +00000.000 219.596 254.956
04 33 13 00254 00255 00004 99999 0000 +00000.000 219.648 254.953
04 33 14 00254 00255 00004 99999 0000 +00000.000 220.227 254.932
04 33 14 00255 00255 00002 99999 0000 +00000.000 220.478 254.987
04 33 15 00255 00255 00003 99999 0000 +00000.000 217.118 254.986
04 33 15 00255 00255 00003 99999 0000 +00000.000 216.472 254.990
04 33 16 00254 00255 00004 99999 0000 +00000.000 217.906 254.974
04 33 16 00254 00255 00003 99999 0000 +00000.000 217.494 254.961
04 33 17 00254 00255 00004 99999 0000 +00000.000 213.197 254.944
04 33 17 00254 00255 00003 99999 0000 +00000.000 214.782 254.979
04 33 18 00255 00255 00002 99999 0000 +00000.000 215.135 254.959
04 33 18 00255 00255 00002 99999 0000 +00000.000 218.276 254.988
04 33 19 00255 00255 00002 99999 0000 +00000.000 221.876 254.956
04 33 19 00255 00255 00002 99999 0000 +00000.000 220.281 254.967
04 33 20 00254 00255 00003 99999 0000 +00000.000 216.484 254.917
04 33 20 00255 00255 00001 99999 0000 +00000.000 219.815 254.996
04 33 21 00255 00255 00001 99999 0000 +00000.000 221.345 254.995
04 33 21 00255 00255 00001 99999 0000 +00000.000 217.264 254.996
04 33 22 00255 00255 00002 99999 0000 +00000.000 218.533 254.991
04 33 22 00255 00255 00002 99999 0000 +00000.000 220.589 254.982
04 33 23 00254 00255 00003 99999 0000 +00000.000 223.224 254.991
