Position [m]	Sabre [mm/m]	Band width [mm]
561.64	-0.24	12.01
561.67	-0.25	12.00
561.69	-0.47	12.00
561.72	-0.19	12.00
561.74	-0.19	12.00
561.77	-0.27	12.01
561.80	-0.10	12.00
561.82	-0.33	12.01
561.85	-0.20	12.00
561.88	-0.28	12.01
561.90	-0.31	12.01
561.93	-0.12	12.00
561.96	-0.41	12.01
561.98	-0.31	12.01
562.01	-0.27	12.01
562.03	-0.28	12.01
562.06	-0.18	12.01
562.09	-0.41	12.01
562.11	-0.28	12.01
562.14	-0.22	12.01
562.17	-0.24	12.01
562.19	-0.17	12.01
562.22	-0.35	12.00
562.24	-0.30	12.01
562.27	-0.26	12.00
562.30	-0.31	12.00
562.32	-0.27	12.01
562.35	-0.27	12.01
562.38	-0.31	12.00
562.40	-0.32	12.01
562.43	-0.22	12.01
562.46	-0.18	12.01
562.48	-0.13	12.01
562.51	-0.30	12.01
562.53	-0.20	12.01
562.56	-0.25	12.01
562.59	-0.28	12.01
562.61	-0.28	12.01
562.64	-0.24	12.01
562.67	-0.24	12.00
562.69	-0.32	12.01
562.72	-0.21	12.01
562.74	-0.16	12.01
562.77	-0.19	12.00
562.80	-0.32	12.01
562.82	-0.35	12.01
562.85	-0.21	12.01
562.88	-0.18	12.01
562.90	-0.24	12.00
562.93	-0.36	12.00
562.96	-0.35	12.00
562.98	-0.21	12.01
563.01	-0.30	12.01
563.03	-0.22	12.00
563.06	-0.26	12.00
563.09	-0.26	12.00
563.11	-0.24	12.01
563.14	-0.20	12.00
563.17	-0.13	12.01
563.19	-0.36	12.00
563.22	-0.34	12.01
563.24	-0.28	12.01
563.27	-0.22	12.01
563.30	-0.25	12.00
563.32	-0.28	12.01
563.35	-0.28	12.01
563.38	-0.01	12.01
563.40	-0.23	12.01
563.43	-0.16	12.01
563.45	-0.31	12.00
563.48	-0.27	12.01
563.51	-0.19	12.00
563.53	-0.24	12.01
563.56	-0.30	12.01
563.59	-0.23	12.01
563.61	-0.22	12.01
563.64	-0.17	12.00
563.67	-0.14	12.01
563.69	-0.23	12.01
563.72	-0.19	12.00
563.74	-0.28	12.00
563.77	-0.11	12.00
563.80	-0.16	12.01
563.82	-0.24	12.01
563.85	-0.21	12.01
563.88	-0.21	12.01
563.90	-0.18	12.01
563.93	-0.18	12.01
563.95	-0.18	12.00
563.98	-0.15	12.01
564.01	-0.18	12.01
564.03	-0.14	12.01
564.06	-0.10	12.00
564.09	-0.20	12.01
564.11	-0.24	12.00
564.14	-0.30	12.01
564.17	-0.26	12.01
564.19	-0.19	12.00
564.22	-0.17	12.00
564.24	-0.17	12.00
564.27	-0.12	12.00
564.30	-0.22	12.00
564.32	-0.22	12.00
564.35	-0.23	12.01
564.38	-0.18	12.00
564.40	-0.16	12.01
564.43	-0.30	12.01
564.45	-0.26	12.01
564.48	-0.25	12.01
564.51	-0.15	12.00
564.53	-0.26	12.00
564.56	-0.21	12.01
564.59	-0.18	12.01
564.61	-0.14	12.01
564.64	-0.23	12.01
564.67	-0.15	12.01
564.69	-0.20	12.01
564.72	-0.24	12.00
564.74	-0.15	12.01
564.77	-0.31	12.00
564.80	-0.19	12.00
564.82	-0.16	12.01
564.85	-0.25	12.01
564.88	-0.19	12.00
564.90	-0.20	12.00
564.93	-0.26	12.01
564.95	-0.20	12.00
564.98	-0.23	12.01
565.01	-0.05	12.01
565.03	-0.28	12.01
565.06	-0.35	12.00
565.09	-0.24	12.01
565.11	-0.23	12.01
565.14	-0.13	12.01
565.17	-0.24	12.01
565.19	-0.25	12.01
565.22	-0.18	12.01
565.24	-0.23	12.01
565.27	-0.29	12.01
565.30	-0.28	12.01
565.32	-0.26	12.00
565.35	-0.26	12.00
565.38	-0.24	12.01
565.40	-0.25	12.01
565.43	-0.26	12.01
565.45	-0.28	12.01
565.48	-0.26	12.00
565.51	-0.30	12.01
565.53	-0.20	12.00
565.56	-0.22	12.00
565.59	-0.34	12.00
565.61	-0.21	12.01
565.64	-0.31	12.00
565.67	-0.32	12.01
565.69	-0.36	12.00
565.72	-0.36	12.00
565.74	-0.21	12.01
565.77	-0.40	12.00
565.80	-0.21	12.01
565.82	-0.26	12.00
565.85	-0.28	12.01
565.88	-0.21	12.01
565.90	-0.41	12.01
565.93	-0.18	12.01
565.95	-0.32	12.01
565.98	-0.39	12.00
566.01	-0.33	12.01
566.03	-0.28	12.01
566.06	-0.24	12.00
566.09	-0.26	12.01
566.11	-0.28	12.01
566.14	-0.32	12.01
566.16	-0.28	12.01
566.19	-0.28	12.01
566.22	-0.21	12.01
566.24	-0.33	12.01
566.27	-0.33	12.01
566.30	-0.30	12.01
566.32	-0.24	12.00
566.35	-0.21	12.01
566.38	-0.31	12.00
566.40	-0.41	12.01
566.43	-0.26	12.00
566.45	-0.15	12.00
566.48	-0.22	12.01
566.51	-0.37	12.01
566.53	-0.29	12.00
566.56	-0.26	12.01
566.59	-0.27	12.01
566.61	-0.23	12.01
566.64	-0.32	12.01
566.66	-0.22	12.01
566.69	-0.28	12.01
566.72	-0.22	12.01
566.74	-0.13	12.01
566.77	-0.23	12.01
566.80	-0.33	12.01
566.82	-0.31	12.00
566.85	-0.30	12.01
566.88	-0.22	12.01
566.90	-0.25	12.01
566.93	-0.21	12.00
566.95	-0.20	12.01
566.98	-0.17	12.00
567.01	-0.12	12.00
567.03	-0.31	12.00
567.06	-0.18	12.01
567.09	-0.17	12.00
567.11	-0.20	12.00
567.14	-0.26	12.00
567.16	-0.27	12.00
567.19	-0.24	12.01
567.22	-0.27	12.01
567.24	-0.17	12.00
567.27	-0.14	12.01
567.30	-0.16	12.01
567.32	-0.16	12.01
567.35	-0.22	12.01
567.38	-0.13	12.01
567.40	-0.15	12.01
567.43	-0.17	12.01
567.45	-0.15	12.01
567.48	-0.28	12.01
567.51	-0.31	12.00
567.53	-0.33	12.01
567.56	-0.17	12.00
567.59	-0.08	12.00
567.61	-0.26	12.00
567.64	-0.21	12.00
567.66	-0.14	12.01
567.69	-0.11	12.00
567.72	-0.30	12.01
567.74	-0.31	12.00
567.77	-0.31	12.00
567.80	-0.24	12.01
567.82	-0.26	12.00
567.85	-0.25	12.01
567.88	-0.25	12.01
567.90	-0.15	12.00
567.93	-0.26	12.01
567.95	-0.22	12.01
567.98	-0.16	12.01
568.01	-0.25	12.00
568.03	-0.22	12.01
568.06	-0.31	12.01
568.09	-0.24	12.01
568.11	-0.26	12.00
568.14	-0.32	12.01
568.16	-0.33	12.01
568.19	-0.26	12.00
568.22	-0.30	12.01
568.24	-0.15	12.01
568.27	-0.19	12.00
568.30	-0.16	12.01
568.32	-0.18	12.00
568.35	-0.37	12.01
568.37	-0.20	12.00
568.40	-0.24	12.00
568.43	-0.24	12.00
568.45	-0.26	12.00
568.48	-0.28	12.01
568.51	-0.21	12.01
568.53	-0.22	12.01
568.56	-0.22	12.01
568.59	-0.20	12.00
568.61	-0.21	12.01
568.64	-0.19	12.00
568.66	-0.29	12.01
568.69	-0.23	12.01
568.72	-0.19	12.00
568.74	-0.26	12.00
568.77	-0.20	12.01
568.80	-0.31	12.00
568.82	-0.29	12.00
568.85	-0.27	12.01
568.87	-0.16	12.01
568.90	-0.23	12.01
568.93	-0.31	12.01
568.95	-0.24	12.01
568.98	-0.12	12.00
569.01	-0.24	12.00
569.03	-0.41	12.01
569.06	-0.42	12.01
569.09	-0.28	12.01
569.11	-0.16	12.01
569.14	-0.31	12.00
569.16	-0.36	12.01
569.19	-0.29	12.00
569.22	-0.23	12.01
569.24	-0.17	12.00
569.27	-0.30	12.01
569.30	-0.35	12.01
569.32	-0.34	12.00
569.35	-0.38	12.01
569.37	-0.15	12.01
569.40	-0.26	12.01
569.43	-0.32	12.01
569.45	-0.25	12.01
569.48	-0.32	12.01
569.51	-0.17	12.00
569.53	-0.24	12.00
569.56	-0.32	12.01
569.59	-0.36	12.00
569.61	-0.24	12.00
569.64	-0.24	12.00
569.66	-0.25	12.01
569.69	-0.27	12.01
569.72	-0.15	12.00
569.74	-0.32	12.01
569.77	-0.16	12.00
569.80	-0.30	12.01
569.82	-0.26	12.00
569.85	-0.10	12.01
569.87	-0.37	12.00
569.90	-0.21	12.01
569.93	-0.26	12.01
569.95	-0.26	12.00
569.98	-0.24	12.00
570.01	-0.36	12.00
570.03	-0.12	12.01
570.06	-0.17	12.01
570.09	-0.25	12.00
570.11	-0.09	12.01
570.14	-0.30	12.01
570.16	-0.26	12.00
570.19	-0.27	12.01
570.22	-0.27	12.01
570.24	-0.14	12.01
570.27	-0.35	12.01
570.30	-0.23	12.01
570.32	-0.25	12.00
570.35	-0.14	12.01
570.37	-0.15	12.01
570.40	-0.33	12.01
570.43	-0.26	12.00
570.45	-0.16	12.01
570.48	-0.19	12.00
570.51	-0.16	12.01
570.53	-0.34	12.00
570.56	-0.20	12.00
570.58	-0.26	12.00
570.61	-0.26	12.01
570.64	-0.15	12.01
570.66	-0.21	12.01
570.69	-0.14	12.01
570.72	-0.28	12.01
570.74	-0.17	12.00
570.77	-0.17	12.01
570.80	-0.20	12.00
570.82	-0.18	12.01
570.85	-0.21	12.01
570.87	-0.22	12.01
570.90	-0.17	12.01
570.93	-0.27	12.01
570.95	-0.28	12.01
570.98	-0.14	12.01
571.01	-0.20	12.00
571.03	-0.13	12.00
571.06	-0.26	12.00
571.08	-0.32	12.01
571.11	-0.32	12.01
571.14	-0.23	12.01
571.16	-0.16	12.00
571.19	-0.26	12.00
571.22	-0.34	12.01
571.24	-0.27	12.01
571.27	-0.17	12.00
571.30	-0.21	12.01
571.32	-0.29	12.01
571.35	-0.38	12.01
571.37	-0.25	12.01
571.40	-0.23	12.01
571.43	-0.18	12.01
571.45	-0.21	12.01
571.48	-0.25	12.01
571.51	-0.32	12.01
571.53	-0.26	12.00
571.56	-0.14	12.01
571.58	-0.28	12.01
571.61	-0.32	12.01
571.64	-0.34	12.01
571.66	-0.18	12.01
571.69	-0.10	12.00
571.72	-0.31	12.00
571.74	-0.37	12.01
571.77	-0.25	12.01
571.80	-0.24	12.00
571.82	-0.23	12.01
571.85	-0.36	12.00
571.87	-0.30	12.01
571.90	-0.29	12.00
571.93	-0.29	12.00
571.95	-0.24	12.00
571.98	-0.25	12.00
572.01	-0.23	12.01
572.03	-0.31	12.00
572.06	-0.23	12.01
572.08	-0.20	12.00
572.11	-0.26	12.01
572.14	-0.29	12.01
572.16	-0.30	12.00
572.19	-0.26	12.00
572.22	-0.28	12.01
572.24	-0.44	12.00
572.27	-0.30	12.01
572.30	-0.17	12.01
572.32	-0.19	12.00
572.35	-0.28	12.01
572.37	-0.28	12.01
572.40	-0.32	12.01
572.43	-0.23	12.01
572.45	-0.34	12.00
572.48	-0.33	12.01
572.51	-0.27	12.01
572.53	-0.43	12.01
572.56	-0.29	12.01
572.58	-0.30	12.00
572.61	-0.26	12.01
572.64	-0.27	12.01
572.66	-0.36	12.00
572.69	-0.31	12.00
572.72	-0.18	12.01
572.74	-0.36	12.00
572.77	-0.28	12.01
572.80	-0.28	12.01
572.82	-0.31	12.01
572.85	-0.25	12.01
572.87	-0.36	12.00
572.90	-0.26	12.00
572.93	-0.25	12.01
572.95	-0.29	12.00
572.98	-0.32	12.01
573.01	-0.17	12.01
573.03	-0.21	12.01
573.06	-0.29	12.00
573.08	-0.32	12.01
573.11	-0.21	12.01
573.14	-0.28	12.01
573.16	-0.18	12.00
573.19	-0.43	12.01
573.22	-0.27	12.01
573.24	-0.19	12.00
573.27	-0.24	12.00
573.29	-0.10	12.00
573.32	-0.26	12.00
573.35	-0.11	12.00
573.37	-0.29	12.01
573.40	-0.30	12.01
573.43	-0.12	12.01
573.45	-0.25	12.00
573.48	-0.35	12.01
573.51	-0.18	12.01
573.53	-0.25	12.01
573.56	-0.07	12.00
573.58	-0.30	12.01
573.61	-0.30	12.01
573.64	-0.12	12.01
573.66	-0.27	12.01
573.69	-0.05	12.01
573.72	-0.29	12.00
573.74	-0.21	12.01
573.77	-0.25	12.01
573.79	-0.35	12.00
573.82	-0.13	12.00
573.85	-0.28	12.01
573.87	-0.19	12.00
573.90	-0.12	12.01
573.93	-0.10	12.00
573.95	-0.05	12.00
573.98	-0.23	12.01
574.01	-0.33	12.01
574.03	-0.21	12.01
574.06	-0.26	12.01
574.08	-0.14	12.01
574.11	-0.38	12.01
574.14	-0.19	12.00
574.16	-0.08	12.01
574.19	-0.18	12.01
574.22	-0.03	12.01
574.24	-0.23	12.01
574.27	-0.22	12.01
574.29	-0.12	12.00
574.32	-0.28	12.01
574.35	-0.21	12.01
574.37	-0.27	12.01
574.40	-0.29	12.01
574.43	-0.13	12.01
574.45	-0.18	12.00
574.48	-0.13	12.00
574.51	-0.25	12.00
574.53	-0.18	12.00
574.56	-0.07	12.01
574.58	-0.22	12.00
574.61	-0.25	12.01
574.64	-0.25	12.01
574.66	-0.29	12.01
574.69	-0.27	12.01
574.72	-0.31	12.01
574.74	-0.26	12.01
574.77	-0.16	12.01
574.79	-0.28	12.01
574.82	-0.16	12.00
574.85	-0.18	12.01
574.87	-0.20	12.01
574.90	-0.25	12.01
574.93	-0.37	12.01
574.95	-0.27	12.01
574.98	-0.33	12.01
575.01	-0.38	12.00
575.03	-0.23	12.01
575.06	-0.20	12.01
575.08	-0.26	12.00
575.11	-0.23	12.01
575.14	-0.48	12.00
575.16	-0.19	12.00
575.19	-0.28	12.01
575.22	-0.26	12.00
575.24	-0.29	12.00
575.27	-0.41	12.01
575.29	-0.27	12.01
575.32	-0.31	12.00
575.35	-0.23	12.01
575.37	-0.23	12.01
575.40	-0.33	12.01
575.43	-0.26	12.00
575.45	-0.23	12.01
575.48	-0.26	12.00
575.50	-0.20	12.01
575.53	-0.32	12.01
575.56	-0.20	12.01
575.58	-0.29	12.00
575.61	-0.35	12.01
575.64	-0.30	12.00
575.66	-0.41	12.01
575.69	-0.23	12.01
575.72	-0.26	12.01
575.74	-0.21	12.01
575.77	-0.28	12.01
575.79	-0.26	12.00
575.82	-0.41	12.01
575.85	-0.39	12.01
575.87	-0.36	12.00
575.90	-0.23	12.01
575.93	-0.41	12.01
575.95	-0.38	12.00
575.98	-0.32	12.00
576.00	-0.32	12.01
576.03	-0.31	12.00
576.06	-0.36	12.00
576.08	-0.28	12.01
576.11	-0.27	12.01
576.14	-0.35	12.01
576.16	-0.34	12.01
576.19	-0.26	12.00
576.22	-0.37	12.01
576.24	-0.29	12.00
576.27	-0.41	12.01
576.29	-0.18	12.01
576.32	-0.35	12.01
576.35	-0.32	12.01
576.37	-0.26	12.00
576.40	-0.22	12.01
576.43	-0.15	12.01
576.45	-0.31	12.00
576.48	-0.31	12.00
576.50	-0.21	12.01
576.53	-0.35	12.00
576.56	-0.23	12.00
576.58	-0.22	12.01
576.61	-0.31	12.00
576.64	-0.11	12.01
576.66	-0.26	12.01
576.69	-0.05	12.01
576.72	-0.13	12.01
576.74	-0.29	12.00
576.77	-0.18	12.01
576.79	-0.23	12.01
576.82	-0.13	12.01
576.85	-0.20	12.01
576.87	-0.29	12.01
576.90	-0.14	12.01
576.93	-0.23	12.01
576.95	-0.25	12.00
576.98	-0.16	12.01
577.00	-0.19	12.00
577.03	-0.09	12.00
577.06	-0.36	12.01
577.08	-0.08	12.00
577.11	-0.12	12.00
577.14	-0.15	12.00
577.16	-0.16	12.00
577.19	-0.36	12.00
577.22	-0.07	12.00
577.24	-0.28	12.01
577.27	-0.24	12.01
577.29	-0.05	12.01
577.32	-0.21	12.01
577.35	-0.06	12.00
577.37	-0.26	12.00
577.40	-0.20	12.00
577.43	-0.06	12.00
577.45	-0.25	12.01
577.48	-0.16	12.01
577.50	-0.28	12.01
577.53	-0.16	12.01
577.56	-0.16	12.01
577.58	-0.30	12.01
577.61	-0.12	12.00
577.64	-0.19	12.01
577.66	-0.16	12.01
577.69	-0.19	12.00
577.71	-0.18	12.01
577.74	-0.13	12.01
577.77	-0.25	12.01
577.79	-0.20	12.00
577.82	-0.15	12.01
577.85	-0.28	12.01
577.87	-0.24	12.01
577.90	-0.34	12.01
577.93	-0.26	12.00
577.95	-0.12	12.01
577.98	-0.26	12.00
578.00	-0.25	12.00
578.03	-0.25	12.00
578.06	-0.21	12.01
578.08	-0.19	12.00
578.11	-0.26	12.00
578.14	-0.19	12.01
578.16	-0.28	12.00
578.19	-0.32	12.01
578.21	-0.20	12.00
578.24	-0.26	12.00
578.27	-0.27	12.01
578.29	-0.24	12.00
578.32	-0.36	12.00
578.35	-0.18	12.01
578.37	-0.35	12.01
578.40	-0.23	12.01
578.43	-0.22	12.01
578.45	-0.30	12.01
578.48	-0.24	12.01
578.50	-0.40	12.00
578.53	-0.28	12.01
578.56	-0.37	12.01
578.58	-0.36	12.00
578.61	-0.19	12.00
578.64	-0.32	12.01
578.66	-0.29	12.00
578.69	-0.28	12.01
578.71	-0.36	12.00
578.74	-0.16	12.01
578.77	-0.34	12.00
578.79	-0.31	12.00
578.82	-0.41	12.01
578.85	-0.27	12.01
578.87	-0.19	12.00
578.90	-0.33	12.01
578.93	-0.25	12.01
578.95	-0.22	12.01
578.98	-0.30	12.01
579.00	-0.28	12.01
579.03	-0.30	12.01
579.06	-0.34	12.01
579.08	-0.23	12.01
579.11	-0.38	12.01
579.14	-0.20	12.01
579.16	-0.30	12.01
579.19	-0.27	12.00
579.21	-0.41	12.01
579.24	-0.36	12.00
579.27	-0.16	12.01
579.29	-0.31	12.01
579.32	-0.43	12.00
579.35	-0.32	12.01
579.37	-0.25	12.01
579.40	-0.27	12.00
579.43	-0.41	12.01
579.45	-0.38	12.01
579.48	-0.26	12.00
579.50	-0.28	12.01
579.53	-0.26	12.00
579.56	-0.32	12.01
579.58	-0.23	12.01
579.61	-0.30	12.01
579.64	-0.34	12.01
579.66	-0.27	12.01
579.69	-0.33	12.01
579.71	-0.28	12.01
579.74	-0.30	12.01
579.77	-0.27	12.01
579.79	-0.18	12.00
579.82	-0.23	12.01
579.85	-0.21	12.01
579.87	-0.19	12.00
579.90	-0.31	12.01
579.93	-0.23	12.01
579.95	-0.36	12.00
579.98	-0.16	12.01
580.00	-0.17	12.00
580.03	-0.26	12.00
580.06	-0.14	12.01
580.08	-0.24	12.02
580.11	-0.16	12.01
580.14	-0.14	12.01
580.16	-0.27	12.01
580.19	-0.12	12.00
580.21	-0.23	12.01
580.24	-0.27	12.01
580.27	-0.17	12.01
580.29	-0.25	12.00
580.32	-0.01	12.01
580.35	-0.39	12.01
580.37	-0.15	12.01
580.40	-0.06	12.00
580.42	-0.22	12.01
580.45	-0.12	12.01
580.48	-0.20	12.01
580.50	-0.15	12.01
580.53	-0.20	12.01
580.56	-0.36	12.01
580.58	-0.22	12.01
580.61	-0.17	12.00
580.64	-0.29	12.01
580.66	-0.15	12.01
580.69	-0.26	12.00
580.71	-0.01	12.01
580.74	-0.19	12.00
580.77	-0.25	12.00
580.79	-0.17	12.00
580.82	-0.23	12.01
580.85	-0.24	12.00
580.87	-0.24	12.00
580.90	-0.25	12.01
580.92	-0.18	12.01
580.95	-0.23	12.01
580.98	-0.27	12.01
581.00	-0.16	12.01
581.03	-0.16	12.01
581.06	-0.17	12.00
581.08	-0.25	12.00
581.11	-0.13	12.00
581.14	-0.20	12.01
581.16	-0.25	12.01
581.19	-0.15	12.00
581.21	-0.24	12.00
581.24	-0.28	12.01
581.27	-0.25	12.00
581.29	-0.17	12.00
581.32	-0.12	12.00
581.35	-0.22	12.00
581.37	-0.26	12.00
581.40	-0.22	12.01
581.42	-0.17	12.00
581.45	-0.13	12.01
581.48	-0.36	12.00
581.50	-0.24	12.00
581.53	-0.26	12.00
581.56	-0.17	12.01
581.58	-0.19	12.00
581.61	-0.25	12.01
581.64	-0.16	12.01
581.66	-0.37	12.01
581.69	-0.16	12.01
581.71	-0.21	12.01
581.74	-0.31	12.00
581.77	-0.23	12.01
581.79	-0.37	12.01
581.82	-0.13	12.01
581.85	-0.26	12.00
581.87	-0.49	12.01
581.90	-0.19	12.01
581.92	-0.36	12.00
581.95	-0.12	12.00
581.98	-0.36	12.00
582.00	-0.34	12.00
582.03	-0.19	12.00
582.06	-0.29	12.00
582.08	-0.17	12.00
582.11	-0.36	12.00
582.14	-0.28	12.01
582.16	-0.22	12.01
582.19	-0.39	12.00
582.21	-0.28	12.01
582.24	-0.23	12.01
582.27	-0.26	12.00
582.29	-0.30	12.01
582.32	-0.26	12.00
582.35	-0.19	12.01
582.37	-0.25	12.01
582.40	-0.40	12.00
582.42	-0.27	12.01
582.45	-0.30	12.01
582.48	-0.14	12.01
582.50	-0.26	12.00
582.53	-0.37	12.01
582.56	-0.28	12.01
582.58	-0.43	12.01
582.61	-0.29	12.00
582.63	-0.28	12.01
582.66	-0.28	12.01
582.69	-0.21	12.00
582.71	-0.44	12.00
582.74	-0.16	12.01
582.77	-0.21	12.01
582.79	-0.44	12.00
582.82	-0.28	12.01
582.85	-0.48	12.01
582.87	-0.21	12.01
582.90	-0.30	12.01
582.92	-0.37	12.01
582.95	-0.19	12.01
582.98	-0.32	12.01
583.00	-0.25	12.00
583.03	-0.29	12.01
583.06	-0.36	12.00
583.08	-0.20	12.01
583.11	-0.37	12.01
583.13	-0.32	12.01
583.16	-0.21	12.01
583.19	-0.28	12.01
583.21	-0.15	12.01
583.24	-0.34	12.01
583.27	-0.26	12.00
583.29	-0.17	12.00
583.32	-0.26	12.00
583.35	-0.19	12.00
583.37	-0.17	12.00
583.40	-0.28	12.01
583.42	-0.28	12.01
583.45	-0.24	12.00
583.48	-0.13	12.01
583.50	-0.20	12.00
583.53	-0.31	12.00
583.56	-0.15	12.01
583.58	-0.22	12.01
583.61	-0.06	12.01
583.63	-0.16	12.01
583.66	-0.25	12.01
583.69	-0.12	12.00
583.71	-0.20	12.00
583.74	-0.28	12.01
583.77	-0.13	12.01
583.79	-0.23	12.01
583.82	-0.21	12.01
583.85	-0.09	12.00
583.87	-0.16	12.01
583.90	-0.13	12.01
583.92	-0.30	12.01
583.95	-0.23	12.01
583.98	-0.13	12.01
584.00	-0.26	12.00
584.03	-0.20	12.01
584.06	-0.25	12.01
584.08	-0.25	12.01
584.11	-0.13	12.01
584.13	-0.31	12.01
584.16	-0.26	12.00
584.19	-0.20	12.00
584.21	-0.22	12.01
584.24	-0.21	12.01
584.27	-0.24	12.00
584.29	-0.16	12.01
584.32	-0.23	12.01
584.35	-0.23	12.01
584.37	-0.28	12.01
584.40	-0.15	12.01
584.42	-0.27	12.01
584.45	-0.23	12.01
584.48	-0.24	12.00
584.50	-0.23	12.01
584.53	-0.19	12.00
584.56	-0.26	12.01
584.58	-0.14	12.01
584.61	-0.26	12.00
584.63	-0.24	12.00
584.66	-0.31	12.00
584.69	-0.16	12.01
584.71	-0.21	12.01
584.74	-0.32	12.01
584.77	-0.20	12.00
584.79	-0.21	12.01
584.82	-0.18	12.00
584.84	-0.20	12.00
584.87	-0.35	12.00
584.90	-0.20	12.01
584.92	-0.23	12.01
584.95	-0.31	12.00
584.98	-0.21	12.01
585.00	-0.29	12.01
585.03	-0.23	12.01
585.06	-0.39	12.01
585.08	-0.33	12.01
585.11	-0.19	12.01
585.13	-0.28	12.01
585.16	-0.25	12.01
585.19	-0.36	12.00
585.21	-0.21	12.01
585.24	-0.29	12.02
585.27	-0.36	12.00
585.29	-0.34	12.01
585.32	-0.38	12.01
585.34	-0.21	12.00
585.37	-0.26	12.00
585.40	-0.25	12.00
585.42	-0.17	12.01
585.45	-0.44	12.00
585.48	-0.24	12.00
585.50	-0.22	12.00
585.53	-0.28	12.01
585.56	-0.26	12.00
585.58	-0.42	12.01
585.61	-0.14	12.01
585.63	-0.20	12.00
585.66	-0.35	12.01
585.69	-0.24	12.00
585.71	-0.33	12.01
585.74	-0.18	12.01
585.77	-0.27	12.01
585.79	-0.29	12.01
585.82	-0.11	12.01
585.84	-0.25	12.00
585.87	-0.25	12.01
585.90	-0.14	12.01
585.92	-0.26	12.00
585.95	-0.20	12.01
585.98	-0.48	12.01
586.00	-0.23	12.01
586.03	-0.25	12.01
586.06	-0.22	12.00
586.08	-0.27	12.01
586.11	-0.44	12.00
586.13	-0.06	12.01
586.16	-0.26	12.00
586.19	-0.36	12.00
586.21	-0.24	12.00
586.24	-0.37	12.01
586.27	-0.14	12.01
586.29	-0.38	12.00
586.32	-0.22	12.00
586.34	-0.15	12.01
586.37	-0.46	12.01
586.40	-0.20	12.01
586.42	-0.30	12.01
586.45	-0.16	12.00
586.48	-0.20	12.01
586.50	-0.44	12.00
586.53	-0.16	12.01
586.56	-0.26	12.00
586.58	-0.26	12.00
586.61	-0.19	12.00
586.63	-0.32	12.01
586.66	-0.16	12.01
586.69	-0.37	12.01
586.71	-0.28	12.01
586.74	-0.10	12.00
586.77	-0.33	12.01
586.79	-0.14	12.01
586.82	-0.41	12.01
586.84	-0.21	12.01
586.87	-0.16	12.01
586.90	-0.36	12.00
586.92	-0.20	12.01
586.95	-0.23	12.01
586.98	-0.21	12.01
587.00	-0.27	12.01
587.03	-0.35	12.00
587.06	-0.06	12.00
587.08	-0.21	12.01
587.11	-0.25	12.00
587.13	-0.22	12.01
587.16	-0.33	12.01
587.19	-0.07	12.01
587.21	-0.27	12.01
587.24	-0.21	12.01
587.27	-0.16	12.00
587.29	-0.33	12.01
587.32	-0.20	12.00
587.34	-0.30	12.01
587.37	-0.17	12.00
587.40	-0.23	12.01
587.42	-0.45	12.01
587.45	-0.10	12.01
587.48	-0.21	12.01
587.50	-0.42	12.00
587.53	-0.25	12.01
587.55	-0.44	12.00
587.58	-0.05	12.02
587.61	-0.24	12.00
587.63	-0.35	12.00
587.66	-0.18	12.01
587.69	-0.31	12.00
587.71	-0.21	12.01
587.74	-0.34	12.01
587.77	-0.33	12.01
587.79	-0.22	12.01
587.82	-0.42	12.01
587.84	-0.16	12.01
587.87	-0.18	12.01
587.90	-0.31	12.00
587.92	-0.18	12.00
587.95	-0.41	12.01
587.98	-0.23	12.01
588.00	-0.26	12.00
588.03	-0.30	12.01
588.05	-0.28	12.01
588.08	-0.33	12.01
588.11	-0.28	12.01
588.13	-0.34	12.00
588.16	-0.24	12.00
588.19	-0.23	12.01
588.21	-0.32	12.01
588.24	-0.30	12.01
588.27	-0.27	12.01
588.29	-0.26	12.01
588.32	-0.24	12.00
588.34	-0.40	12.01
588.37	-0.34	12.00
588.40	-0.35	12.01
588.42	-0.33	12.01
588.45	-0.40	12.01
588.48	-0.31	12.00
588.50	-0.14	12.01
588.53	-0.30	12.01
588.55	-0.25	12.01
588.58	-0.29	12.01
588.61	-0.23	12.01
588.63	-0.38	12.01
588.66	-0.39	12.02
588.69	-0.35	12.01
588.71	-0.32	12.01
588.74	-0.44	12.01
588.77	-0.35	12.01
588.79	-0.26	12.01
588.82	-0.20	12.00
588.84	-0.33	12.01
588.87	-0.41	12.01
588.90	-0.28	12.01
588.92	-0.26	12.00
588.95	-0.34	12.01
588.98	-0.33	12.01
589.00	-0.36	12.00
589.03	-0.39	12.00
589.05	-0.31	12.00
589.08	-0.45	12.01
589.11	-0.24	12.00
589.13	-0.33	12.01
589.16	-0.38	12.01
589.19	-0.22	12.01
589.21	-0.21	12.01
589.24	-0.27	12.01
589.27	-0.40	12.00
589.29	-0.39	12.00
589.32	-0.24	12.00
589.34	-0.33	12.01
589.37	-0.42	12.02
589.40	-0.25	12.00
589.42	-0.40	12.00
589.45	-0.24	12.00
589.48	-0.25	12.01
589.50	-0.22	12.01
589.53	-0.13	12.01
589.55	-0.34	12.00
589.58	-0.31	12.00
589.61	-0.22	12.01
589.63	-0.30	12.00
589.66	-0.23	12.01
589.69	-0.38	12.01
589.71	-0.21	12.01
589.74	-0.17	12.00
589.76	-0.35	12.00
589.79	-0.18	12.00
589.82	-0.23	12.01
589.84	-0.12	12.01
589.87	-0.20	12.01
589.90	-0.27	12.01
