"Zeit (Y, M, d, h, min, s)";"Zeit kleiner Sekunde";"Pulszahl";"OUT1";"OUT2";"OUT3";"OUT4"
19.04.2024 12:12:16;0,9735625;0;8,26;8,95;-3,43;2,94
19.04.2024 12:12:17;0,0985625;0;8,21;9,00;-3,62;3,27
19.04.2024 12:12:17;0,2235625;0;8,15;9,05;-4,04;2,97
19.04.2024 12:12:17;0,3485625;0;8,11;9,08;-3,85;3,00
19.04.2024 12:12:17;0,4735625;0;8,14;9,06;-3,80;3,36
19.04.2024 12:12:17;0,5985625;0;8,26;8,95;-4,45;3,36
19.04.2024 12:12:17;0,7235625;0;8,19;9,01;-4,15;3,61
19.04.2024 12:12:17;0,8485625;0;8,16;9,05;-3,81;3,32
19.04.2024 12:12:17;0,9735625;0;8,39;8,84;-3,48;2,89
19.04.2024 12:12:18;0,0985625;0;7,93;9,24;-3,72;2,91
19.04.2024 12:12:18;0,2235625;0;8,62;8,60;-3,63;3,05
19.04.2024 12:12:18;0,3485625;0;8,24;8,97;-3,76;3,08
19.04.2024 12:12:18;0,4735625;0;8,05;9,14;-3,76;2,65
19.04.2024 12:12:18;0,5985625;0;8,43;8,78;-3,37;2,75
19.04.2024 12:12:18;0,7235625;0;8,52;8,71;-3,53;3,18
19.04.2024 12:12:18;0,8485625;0;7,66;9,47;-4,25;3,10
19.04.2024 12:12:18;0,9735625;0;8,38;8,84;-4,17;3,02
19.04.2024 12:12:19;0,0985625;0;8,16;9,05;-3,69;3,39
19.04.2024 12:12:19;0,2235625;0;8,36;8,86;-3,61;3,05
19.04.2024 12:12:19;0,3485625;0;8,12;9,07;-4,22;2,71
19.04.2024 12:12:19;0,4735625;0;7,86;9,30;-3,92;3,33
19.04.2024 12:12:19;0,5985625;0;8,71;8,53;-3,54;3,54
19.04.2024 12:12:19;0,7235625;0;8,36;8,86;-3,68;2,80
19.04.2024 12:12:19;0,8485625;0;7,82;9,33;-3,59;2,57
19.04.2024 12:12:19;0,9735625;0;8,45;8,76;-3,57;3,09
19.04.2024 12:12:20;0,0985625;0;8,60;8,62;-3,78;3,23
19.04.2024 12:12:20;0,2235625;0;7,64;9,48;-4,15;2,78
19.04.2024 12:12:20;0,3485625;0;8,48;8,74;-3,85;2,89
19.04.2024 12:12:20;0,4735625;0;8,29;8,92;-3,71;3,32
19.04.2024 12:12:20;0,5985625;0;8,26;8,95;-3,86;3,20
19.04.2024 12:12:20;0,7235625;0;8,13;9,07;-4,15;3,15
19.04.2024 12:12:20;0,8485625;0;8,29;8,92;-3,74;3,04
19.04.2024 12:12:20;0,9735625;0;8,13;9,07;-3,58;2,93
19.04.2024 12:12:21;0,0985625;0;8,17;9,04;-4,11;2,67
19.04.2024 12:12:21;0,2235625;0;7,97;9,20;-4,12;3,12
19.04.2024 12:12:21;0,3485625;0;8,35;8,87;-3,84;3,34
19.04.2024 12:12:21;0,4735625;0;8,31;8,91;-3,68;2,75
19.04.2024 12:12:21;0,5985625;0;8,14;9,06;-3,55;2,97
19.04.2024 12:12:21;0,7235625;0;8,34;8,88;-3,73;3,07
19.04.2024 12:12:21;0,8485625;0;8,32;8,89;-4,09;3,20
19.04.2024 12:12:21;0,9735625;0;7,97;9,21;-4,00;2,92
19.04.2024 12:12:22;0,0985625;0;8,31;8,90;-3,78;2,74
19.04.2024 12:12:22;0,2235625;0;8,34;8,88;-3,55;2,72
19.04.2024 12:12:22;0,3485625;0;7,94;9,23;-3,88;2,74
19.04.2024 12:12:22;0,4735625;0;8,50;8,72;-3,70;3,19
19.04.2024 12:12:22;0,5985625;0;8,23;8,98;-3,63;3,11
19.04.2024 12:12:22;0,7235625;0;8,26;8,95;-3,76;2,68
19.04.2024 12:12:22;0,8485625;0;8,09;9,11;-4,00;2,72
19.04.2024 12:12:22;0,9735625;0;8,25;8,97;-4,01;3,31
19.04.2024 12:12:23;0,0985625;0;8,38;8,84;-4,16;3,79
19.04.2024 12:12:23;0,2235625;0;8,02;9,16;-4,42;3,06
19.04.2024 12:12:23;0,3485625;0;7,88;9,28;-3,87;3,06
19.04.2024 12:12:23;0,4735625;0;8,80;8,43;-3,40;3,20
19.04.2024 12:12:23;0,5985625;0;8,26;8,96;-3,77;3,02
19.04.2024 12:12:23;0,7235625;0;7,93;9,24;-4,12;2,72
19.04.2024 12:12:23;0,8485625;0;8,58;8,63;-3,60;2,91
19.04.2024 12:12:23;0,9735625;0;8,37;8,85;-3,05;2,98
19.04.2024 12:12:24;0,0985625;0;8,22;8,98;-3,65;2,74
19.04.2024 12:12:24;0,2235625;0;8,13;9,06;-3,96;2,84
19.04.2024 12:12:24;0,3485625;0;8,32;8,89;-3,70;3,35
19.04.2024 12:12:24;0,4735625;0;8,43;8,79;-3,77;3,16
19.04.2024 12:12:24;0,5985625;0;8,11;9,09;-3,93;2,44
19.04.2024 12:12:24;0,7235625;0;7,87;9,30;-3,85;3,01
19.04.2024 12:12:24;0,8485625;0;8,65;8,58;-3,70;3,40
19.04.2024 12:12:24;0,9735625;0;8,15;9,05;-3,92;3,31
19.04.2024 12:12:25;0,0985625;0;8,03;9,16;-3,93;3,04
19.04.2024 12:12:25;0,2235625;0;8,41;8,81;-3,60;3,10
19.04.2024 12:12:25;0,3485625;0;8,48;8,75;-3,61;3,21
19.04.2024 12:12:25;0,4735625;0;7,87;9,30;-3,97;2,93
19.04.2024 12:12:25;0,5985625;0;8,43;8,79;-3,84;2,79
19.04.2024 12:12:25;0,7235625;0;8,33;8,88;-3,41;3,07
19.04.2024 12:12:25;0,8485625;0;8,34;8,88;-3,24;2,82
19.04.2024 12:12:25;0,9735625;0;8,32;8,90;-3,86;3,03
19.04.2024 12:12:26;0,0985625;0;8,10;9,09;-4,06;3,40
19.04.2024 12:12:26;0,2235625;0;8,23;8,97;-4,29;3,34
19.04.2024 12:12:26;0,3485625;0;8,11;9,08;-4,01;2,96
19.04.2024 12:12:26;0,4735625;0;8,15;9,05;-3,80;2,98
19.04.2024 12:12:26;0,5985625;0;8,33;8,89;-3,99;3,00
19.04.2024 12:12:26;0,7235625;0;8,00;9,19;-4,06;3,18
19.04.2024 12:12:26;0,8485625;0;8,20;9,01;-3,66;3,32
19.04.2024 12:12:26;0,9735625;0;8,69;8,54;-3,30;3,00
19.04.2024 12:12:27;0,0985625;0;7,91;9,26;-3,55;2,44
19.04.2024 12:12:27;0,2235625;0;8,14;9,06;-3,69;2,77
19.04.2024 12:12:27;0,3485625;0;8,57;8,66;-3,65;3,23
19.04.2024 12:12:27;0,4735625;0;7,98;9,20;-3,81;2,91
19.04.2024 12:12:27;0,5985625;0;8,12;9,08;-3,87;2,88
19.04.2024 12:12:27;0,7235625;0;8,40;8,82;-3,62;2,97
19.04.2024 12:12:27;0,8485625;0;8,44;8,78;-3,52;3,50
19.04.2024 12:12:27;0,9735625;0;8,30;8,91;-4,08;3,24
19.04.2024 12:12:28;0,0985625;0;7,95;9,22;-4,33;2,91
19.04.2024 12:12:28;0,2235625;0;8,14;9,06;-3,88;3,03
19.04.2024 12:12:28;0,3485625;0;8,51;8,71;-3,69;3,05
19.04.2024 12:12:28;0,4735625;0;8,07;9,12;-3,93;3,09
19.04.2024 12:12:28;0,5985625;0;7,99;9,19;-4,07;3,06
19.04.2024 12:12:28;0,7235625;0;8,54;8,68;-3,52;3,31
19.04.2024 12:12:28;0,8485625;0;8,28;8,94;-3,50;2,99
19.04.2024 12:12:28;0,9735625;0;7,88;9,28;-3,95;2,54
19.04.2024 12:12:29;0,0985625;0;8,29;8,92;-3,77;2,99
19.04.2024 12:12:29;0,2235625;0;8,56;8,67;-3,74;3,32
19.04.2024 12:12:29;0,3485625;0;8,28;8,93;-3,82;3,16
19.04.2024 12:12:29;0,4735625;0;8,09;9,10;-3,82;2,82
19.04.2024 12:12:29;0,5985625;0;8,20;9,01;-3,67;3,20
19.04.2024 12:12:29;0,7235625;0;8,35;8,87;-3,95;3,37
19.04.2024 12:12:29;0,8485625;0;8,27;8,94;-4,12;3,21
19.04.2024 12:12:29;0,9735625;0;8,09;9,10;-3,87;3,03
19.04.2024 12:12:30;0,0985625;0;8,39;8,83;-3,68;2,92
19.04.2024 12:12:30;0,2235625;0;8,03;9,15;-3,88;3,01
19.04.2024 12:12:30;0,3485625;0;8,30;8,91;-3,82;3,29
19.04.2024 12:12:30;0,4735625;0;8,44;8,79;-3,69;3,09
19.04.2024 12:12:30;0,5985625;0;7,97;9,21;-3,62;2,70
19.04.2024 12:12:30;0,7235625;0;8,24;8,97;-3,57;2,63
19.04.2024 12:12:30;0,8485625;0;8,46;8,76;-3,58;3,13
19.04.2024 12:12:30;0,9735625;0;8,10;9,10;-3,87;3,15
19.04.2024 12:12:31;0,0985625;0;8,24;8,97;-3,96;2,80
19.04.2024 12:12:31;0,2235625;0;8,49;8,73;-3,38;2,97
19.04.2024 12:12:31;0,3485625;0;8,26;8,95;-3,31;3,18
19.04.2024 12:12:31;0,4735625;0;8,38;8,83;-3,92;3,07
19.04.2024 12:12:31;0,5985625;0;7,85;9,31;-4,32;3,20
19.04.2024 12:12:31;0,7235625;0;8,41;8,82;-3,79;3,32
19.04.2024 12:12:31;0,8485625;0;8,40;8,82;-3,80;2,95
19.04.2024 12:12:31;0,9735625;0;7,97;9,21;-3,91;2,77
19.04.2024 12:12:32;0,0985625;0;8,13;9,07;-3,91;3,05
19.04.2024 12:12:32;0,2235625;0;8,55;8,68;-3,70;3,34
19.04.2024 12:12:32;0,3485625;0;8,05;9,14;-3,93;3,09
19.04.2024 12:12:32;0,4735625;0;8,03;9,16;-4,03;2,80
19.04.2024 12:12:32;0,5985625;0;8,33;8,89;-3,82;3,12
19.04.2024 12:12:32;0,7235625;0;8,25;8,97;-3,99;3,23
19.04.2024 12:12:32;0,8485625;0;7,95;9,22;-4,23;2,95
19.04.2024 12:12:32;0,9735625;0;8,19;9,01;-3,77;2,79
19.04.2024 12:12:33;0,0985625;0;8,35;8,87;-3,38;2,85
19.04.2024 12:12:33;0,2235625;0;8,19;9,01;-3,54;2,95
19.04.2024 12:12:33;0,3485625;0;8,24;8,97;-3,90;2,87
19.04.2024 12:12:33;0,4735625;0;8,23;8,98;-3,83;3,06
19.04.2024 12:12:33;0,5985625;0;8,24;8,96;-3,67;2,93
19.04.2024 12:12:33;0,7235625;0;8,03;9,15;-3,93;2,76
19.04.2024 12:12:33;0,8485625;0;8,33;8,88;-3,79;3,15
19.04.2024 12:12:33;0,9735625;0;8,03;9,16;-4,14;3,21
19.04.2024 12:12:34;0,0985625;0;8,25;8,95;-3,97;3,28
19.04.2024 12:12:34;0,2235625;0;8,31;8,90;-3,77;3,24
19.04.2024 12:12:34;0,3485625;0;8,22;8,99;-3,80;3,09
19.04.2024 12:12:34;0,4735625;0;8,19;9,01;-4,10;3,07
19.04.2024 12:12:34;0,5985625;0;8,00;9,18;-4,10;3,05
19.04.2024 12:12:34;0,7235625;0;8,44;8,79;-3,49;3,32
19.04.2024 12:12:34;0,8485625;0;8,19;9,02;-3,50;2,88
19.04.2024 12:12:34;0,9735625;0;8,11;9,09;-3,62;2,68
19.04.2024 12:12:35;0,0985625;0;8,08;9,12;-3,76;2,98
19.04.2024 12:12:35;0,2235625;0;8,65;8,58;-3,60;3,28
19.04.2024 12:12:35;0,3485625;0;7,99;9,20;-3,76;2,87
19.04.2024 12:12:35;0,4735625;0;8,27;8,96;-3,72;2,53
19.04.2024 12:12:35;0,5985625;0;8,32;8,88;-3,38;3,09
19.04.2024 12:12:35;0,7235625;0;8,46;8,75;-3,63;3,55
19.04.2024 12:12:35;0,8485625;0;8,02;9,17;-4,15;3,23
19.04.2024 12:12:35;0,9735625;0;8,05;9,13;-4,13;2,91
19.04.2024 12:12:36;0,0985625;0;8,33;8,89;-3,56;3,16
19.04.2024 12:12:36;0,2235625;0;8,38;8,84;-3,82;3,08
19.04.2024 12:12:36;0,3485625;0;7,82;9,34;-4,36;3,01
19.04.2024 12:12:36;0,4735625;0;8,19;9,02;-4,14;3,34
19.04.2024 12:12:36;0,5985625;0;8,47;8,75;-3,58;3,44
19.04.2024 12:12:36;0,7235625;0;8,03;9,15;-3,53;2,88
19.04.2024 12:12:36;0,8485625;0;8,18;9,02;-3,76;2,75
19.04.2024 12:12:36;0,9735625;0;8,28;8,93;-3,60;3,10
19.04.2024 12:12:37;0,0985625;0;8,42;8,81;-3,58;3,09
19.04.2024 12:12:37;0,2235625;0;8,01;9,18;-3,87;2,65
19.04.2024 12:12:37;0,3485625;0;8,36;8,85;-3,64;2,85
19.04.2024 12:12:37;0,4735625;0;8,09;9,11;-3,68;3,16
19.04.2024 12:12:37;0,5985625;0;8,51;8,71;-3,71;3,27
19.04.2024 12:12:37;0,7235625;0;8,18;9,02;-3,80;3,13
19.04.2024 12:12:37;0,8485625;0;8,25;8,96;-3,79;2,95
19.04.2024 12:12:37;0,9735625;0;8,20;9,00;-3,93;2,83
19.04.2024 12:12:38;0,0985625;0;7,91;9,26;-4,35;2,95
19.04.2024 12:12:38;0,2235625;0;8,34;8,88;-4,14;3,41
19.04.2024 12:12:38;0,3485625;0;8,19;9,02;-3,91;3,05
19.04.2024 12:12:38;0,4735625;0;8,04;9,15;-3,65;2,59
19.04.2024 12:12:38;0,5985625;0;8,39;8,83;-3,22;2,82
19.04.2024 12:12:38;0,7235625;0;8,53;8,69;-3,52;3,22
19.04.2024 12:12:38;0,8485625;0;7,97;9,21;-3,99;2,87
19.04.2024 12:12:38;0,9735625;0;8,16;9,05;-4,03;2,44
19.04.2024 12:12:39;0,0985625;0;8,21;9,00;-3,48;2,89
19.04.2024 12:12:39;0,2235625;0;8,53;8,70;-3,46;3,25
19.04.2024 12:12:39;0,3485625;0;7,88;9,28;-4,56;2,93
19.04.2024 12:12:39;0,4735625;0;8,03;9,15;-4,19;3,36
19.04.2024 12:12:39;0,5985625;0;8,53;8,70;-3,80;3,74
19.04.2024 12:12:39;0,7235625;0;8,46;8,77;-3,94;3,15
19.04.2024 12:12:39;0,8485625;0;7,67;9,46;-4,42;2,70
19.04.2024 12:12:39;0,9735625;0;8,20;9,00;-4,14;3,16
19.04.2024 12:12:40;0,0985625;0;8,60;8,63;-3,70;3,65
19.04.2024 12:12:40;0,2235625;0;7,96;9,22;-3,88;2,76
19.04.2024 12:12:40;0,3485625;0;8,19;9,02;-3,45;2,45
19.04.2024 12:12:40;0,4735625;0;8,48;8,75;-3,06;2,81
19.04.2024 12:12:40;0,5985625;0;8,36;8,86;-3,50;2,80
19.04.2024 12:12:40;0,7235625;0;8,03;9,16;-3,99;2,42
19.04.2024 12:12:40;0,8485625;0;8,30;8,91;-3,54;2,80
19.04.2024 12:12:40;0,9735625;0;8,52;8,72;-3,22;3,22
19.04.2024 12:12:41;0,0985625;0;8,40;8,82;-3,89;2,89
19.04.2024 12:12:41;0,2235625;0;7,75;9,40;-4,25;3,09
19.04.2024 12:12:41;0,3485625;0;8,43;8,80;-4,05;3,37
19.04.2024 12:12:41;0,4735625;0;8,43;8,80;-3,83;3,34
19.04.2024 12:12:41;0,5985625;0;8,13;9,06;-3,92;2,92
19.04.2024 12:12:41;0,7235625;0;8,14;9,06;-4,03;2,96
19.04.2024 12:12:41;0,8485625;0;8,30;8,91;-3,91;3,17
19.04.2024 12:12:41;0,9735625;0;8,38;8,84;-3,61;3,14
19.04.2024 12:12:42;0,0985625;0;8,49;8,73;-3,65;2,93
19.04.2024 12:12:42;0,2235625;0;8,01;9,17;-3,76;2,79
19.04.2024 12:12:42;0,3485625;0;8,14;9,07;-3,95;2,91
19.04.2024 12:12:42;0,4735625;0;8,45;8,77;-3,84;3,17
19.04.2024 12:12:42;0,5985625;0;8,24;8,96;-3,81;3,24
19.04.2024 12:12:42;0,7235625;0;8,24;8,98;-3,90;2,91
19.04.2024 12:12:42;0,8485625;0;8,19;9,01;-3,93;2,97
19.04.2024 12:12:42;0,9735625;0;8,46;8,77;-3,58;3,54
19.04.2024 12:12:43;0,0985625;0;8,40;8,82;-3,96;3,36
19.04.2024 12:12:43;0,2235625;0;7,97;9,21;-4,29;2,80
19.04.2024 12:12:43;0,3485625;0;8,15;9,05;-3,83;2,87
19.04.2024 12:12:43;0,4735625;0;8,61;8,61;-3,38;3,09
19.04.2024 12:12:43;0,5985625;0;8,15;9,05;-3,73;2,82
19.04.2024 12:12:43;0,7235625;0;7,99;9,19;-4,16;2,63
19.04.2024 12:12:43;0,8485625;0;8,46;8,76;-3,52;3,05
19.04.2024 12:12:43;0,9735625;0;8,52;8,71;-3,06;3,13
19.04.2024 12:12:44;0,0985625;0;8,10;9,10;-3,89;2,50
19.04.2024 12:12:44;0,2235625;0;7,91;9,26;-4,31;2,67
19.04.2024 12:12:44;0,3485625;0;8,22;8,99;-3,89;3,49
19.04.2024 12:12:44;0,4735625;0;8,50;8,73;-3,95;3,50
19.04.2024 12:12:44;0,5985625;0;7,83;9,33;-4,20;2,94
19.04.2024 12:12:44;0,7235625;0;7,97;9,20;-4,14;2,97
19.04.2024 12:12:44;0,8485625;0;8,66;8,58;-3,73;3,56
19.04.2024 12:12:44;0,9735625;0;8,14;9,06;-3,92;3,29
19.04.2024 12:12:45;0,0985625;0;7,95;9,23;-4,05;2,78
19.04.2024 12:12:45;0,2235625;0;8,37;8,85;-3,62;2,64
19.04.2024 12:12:45;0,3485625;0;8,35;8,86;-3,34;2,72
19.04.2024 12:12:45;0,4735625;0;8,44;8,78;-3,42;3,12
19.04.2024 12:12:45;0,5985625;0;8,34;8,88;-3,81;2,74
19.04.2024 12:12:45;0,7235625;0;7,90;9,27;-3,78;2,82
19.04.2024 12:12:45;0,8485625;0;8,45;8,77;-3,62;2,94
19.04.2024 12:12:45;0,9735625;0;8,17;9,03;-3,89;3,13
19.04.2024 12:12:46;0,0985625;0;8,25;8,97;-3,98;3,22
19.04.2024 12:12:46;0,2235625;0;8,21;9,00;-4,26;3,18
19.04.2024 12:12:46;0,3485625;0;8,30;8,91;-3,80;3,48
19.04.2024 12:12:46;0,4735625;0;8,19;9,01;-3,68;3,40
19.04.2024 12:12:46;0,5985625;0;8,31;8,91;-3,88;3,01
19.04.2024 12:12:46;0,7235625;0;7,97;9,22;-4,00;3,01
19.04.2024 12:12:46;0,8485625;0;8,38;8,84;-3,65;3,13
19.04.2024 12:12:46;0,9735625;0;8,63;8,59;-3,39;2,91
19.04.2024 12:12:47;0,0985625;0;7,82;9,33;-3,59;2,52
19.04.2024 12:12:47;0,2235625;0;8,25;8,96;-3,68;2,93
19.04.2024 12:12:47;0,3485625;0;8,63;8,59;-3,50;3,66
19.04.2024 12:12:47;0,4735625;0;8,23;8,98;-3,72;3,14
19.04.2024 12:12:47;0,5985625;0;7,88;9,28;-4,19;2,40
19.04.2024 12:12:47;0,7235625;0;8,17;9,03;-3,85;3,10
19.04.2024 12:12:47;0,8485625;0;8,52;8,70;-3,67;3,74
19.04.2024 12:12:47;0,9735625;0;8,42;8,79;-4,24;3,35
19.04.2024 12:12:48;0,0985625;0;7,48;9,61;-4,51;2,92
19.04.2024 12:12:48;0,2235625;0;8,50;8,72;-3,59;3,19
19.04.2024 12:12:48;0,3485625;0;8,50;8,72;-3,26;3,19
19.04.2024 12:12:48;0,4735625;0;7,96;9,22;-4,00;2,69
19.04.2024 12:12:48;0,5985625;0;7,89;9,28;-4,25;2,84
19.04.2024 12:12:48;0,7235625;0;8,58;8,65;-3,52;3,29
19.04.2024 12:12:48;0,8485625;0;8,24;8,97;-3,17;2,65
19.04.2024 12:12:48;0,9735625;0;7,98;9,20;-3,77;2,32
19.04.2024 12:12:49;0,0985625;0;8,06;9,13;-3,67;2,76
19.04.2024 12:12:49;0,2235625;0;8,53;8,70;-3,60;3,52
19.04.2024 12:12:49;0,3485625;0;8,30;8,91;-3,73;3,26
19.04.2024 12:12:49;0,4735625;0;7,96;9,22;-4,03;2,77
19.04.2024 12:12:49;0,5985625;0;8,09;9,10;-4,03;2,78
19.04.2024 12:12:49;0,7235625;0;8,17;9,04;-4,07;3,20
19.04.2024 12:12:49;0,8485625;0;8,25;8,95;-4,16;3,24
19.04.2024 12:12:49;0,9735625;0;7,77;9,38;-4,04;3,00
19.04.2024 12:12:50;0,0985625;0;8,29;8,93;-3,95;2,81
19.04.2024 12:12:50;0,2235625;0;8,16;9,04;-3,63;3,15
19.04.2024 12:12:50;0,3485625;0;8,39;8,83;-3,77;3,13
19.04.2024 12:12:50;0,4735625;0;8,14;9,06;-3,82;2,73
19.04.2024 12:12:50;0,5985625;0;8,08;9,11;-3,74;2,74
19.04.2024 12:12:50;0,7235625;0;8,20;9,01;-3,56;2,71
19.04.2024 12:12:50;0,8485625;0;8,50;8,72;-3,52;3,26
19.04.2024 12:12:50;0,9735625;0;7,82;9,34;-4,05;3,04
19.04.2024 12:12:51;0,0985625;0;8,12;9,08;-4,09;3,09
19.04.2024 12:12:51;0,2235625;0;8,41;8,81;-3,65;3,28
19.04.2024 12:12:51;0,3485625;0;8,16;9,04;-3,74;3,10
19.04.2024 12:12:51;0,4735625;0;8,07;9,12;-4,32;2,83
19.04.2024 12:12:51;0,5985625;0;7,94;9,23;-4,16;3,07
19.04.2024 12:12:51;0,7235625;0;8,66;8,57;-3,42;3,47
19.04.2024 12:12:51;0,8485625;0;8,21;9,00;-3,49;2,90
19.04.2024 12:12:51;0,9735625;0;7,84;9,32;-3,98;2,38
19.04.2024 12:12:52;0,0985625;0;8,10;9,10;-3,84;3,12
19.04.2024 12:12:52;0,2235625;0;8,75;8,48;-3,61;3,67
19.04.2024 12:12:52;0,3485625;0;7,82;9,34;-3,93;3,01
19.04.2024 12:12:52;0,4735625;0;7,99;9,19;-3,96;2,45
19.04.2024 12:12:52;0,5985625;0;8,25;8,96;-3,54;3,26
19.04.2024 12:12:52;0,7235625;0;8,60;8,63;-3,60;3,72
19.04.2024 12:12:52;0,8485625;0;7,85;9,31;-4,19;3,10
19.04.2024 12:12:52;0,9735625;0;8,09;9,10;-4,08;2,87
19.04.2024 12:12:53;0,0985625;0;8,46;8,77;-3,42;3,31
19.04.2024 12:12:53;0,2235625;0;8,20;9,00;-3,78;3,00
19.04.2024 12:12:53;0,3485625;0;7,99;9,19;-4,14;2,89
19.04.2024 12:12:53;0,4735625;0;8,33;8,88;-3,75;3,06
19.04.2024 12:12:53;0,5985625;0;8,54;8,68;-3,36;3,08
19.04.2024 12:12:53;0,7235625;0;7,98;9,20;-3,48;2,76
19.04.2024 12:12:53;0,8485625;0;8,13;9,06;-3,71;2,72
19.04.2024 12:12:53;0,9735625;0;8,24;8,98;-3,82;3,19
19.04.2024 12:12:54;0,0985625;0;8,20;9,01;-3,88;3,11
19.04.2024 12:12:54;0,2235625;0;8,06;9,13;-3,97;2,87
19.04.2024 12:12:54;0,3485625;0;8,23;8,98;-3,81;3,13
19.04.2024 12:12:54;0,4735625;0;8,02;9,17;-3,88;3,27
19.04.2024 12:12:54;0,5985625;0;8,39;8,84;-3,95;3,46
19.04.2024 12:12:54;0,7235625;0;8,16;9,04;-3,98;3,39
19.04.2024 12:12:54;0,8485625;0;8,03;9,17;-3,72;2,85
19.04.2024 12:12:54;0,9735625;0;8,12;9,08;-3,81;2,76
19.04.2024 12:12:55;0,0985625;0;8,38;8,84;-3,57;3,01
19.04.2024 12:12:55;0,2235625;0;8,33;8,89;-3,58;3,06
19.04.2024 12:12:55;0,3485625;0;7,81;9,34;-3,77;2,55
19.04.2024 12:12:55;0,4735625;0;8,30;8,91;-3,53;2,57
19.04.2024 12:12:55;0,5985625;0;8,23;8,97;-3,38;3,34
19.04.2024 12:12:55;0,7235625;0;8,57;8,66;-4,02;3,40
19.04.2024 12:12:55;0,8485625;0;7,73;9,42;-4,60;2,98
19.04.2024 12:12:55;0,9735625;0;8,00;9,18;-4,15;3,00
19.04.2024 12:12:56;0,0985625;0;8,52;8,71;-3,56;3,43
19.04.2024 12:12:56;0,2235625;0;8,27;8,93;-3,90;3,23
19.04.2024 12:12:56;0,3485625;0;7,49;9,60;-4,52;3,00
19.04.2024 12:12:56;0,4735625;0;8,61;8,62;-3,96;3,63
19.04.2024 12:12:56;0,5985625;0;8,30;8,92;-3,42;3,31
19.04.2024 12:12:56;0,7235625;0;8,04;9,15;-3,69;2,47
19.04.2024 12:12:56;0,8485625;0;8,25;8,96;-3,75;2,59
19.04.2024 12:12:56;0,9735625;0;8,34;8,87;-3,52;3,11
19.04.2024 12:12:57;0,0985625;0;8,65;8,55;-3,34;3,12
19.04.2024 12:12:57;0,2235625;0;8,11;9,08;-3,54;2,57
19.04.2024 12:12:57;0,3485625;0;8,33;8,88;-3,37;2,71
19.04.2024 12:12:57;0,4735625;0;8,35;8,87;-3,74;3,26
19.04.2024 12:12:57;0,5985625;0;8,14;9,07;-4,17;3,17
19.04.2024 12:12:57;0,7235625;0;8,00;9,18;-4,29;2,98
19.04.2024 12:12:57;0,8485625;0;8,57;8,65;-3,81;3,18
19.04.2024 12:12:57;0,9735625;0;7,89;9,28;-3,90;3,39
19.04.2024 12:12:58;0,0985625;0;8,50;8,73;-4,02;3,27
19.04.2024 12:12:58;0,2235625;0;8,22;8,99;-4,00;3,42
19.04.2024 12:12:58;0,3485625;0;8,20;9,01;-3,69;2,93
19.04.2024 12:12:58;0,4735625;0;8,26;8,95;-3,50;2,60
19.04.2024 12:12:58;0,5985625;0;8,47;8,75;-3,39;2,66
19.04.2024 12:12:58;0,7235625;0;8,15;9,05;-3,65;3,06
19.04.2024 12:12:58;0,8485625;0;8,37;8,85;-3,94;2,91
19.04.2024 12:12:58;0,9735625;0;8,37;8,84;-3,48;3,03
19.04.2024 12:12:59;0,0985625;0;8,42;8,79;-3,08;2,99
19.04.2024 12:12:59;0,2235625;0;8,17;9,04;-4,03;2,68
19.04.2024 12:12:59;0,3485625;0;7,96;9,20;-4,39;3,03
19.04.2024 12:12:59;0,4735625;0;8,34;8,87;-4,12;3,46
19.04.2024 12:12:59;0,5985625;0;8,46;8,77;-3,90;3,38
19.04.2024 12:12:59;0,7235625;0;8,16;9,04;-4,03;2,88
19.04.2024 12:12:59;0,8485625;0;7,89;9,28;-4,17;2,96
19.04.2024 12:12:59;0,9735625;0;8,78;8,44;-3,73;3,67
19.04.2024 12:13:00;0,0985625;0;8,14;9,06;-3,79;3,21
19.04.2024 12:13:00;0,2235625;0;8,00;9,19;-3,98;2,38
19.04.2024 12:13:00;0,3485625;0;8,26;8,95;-3,59;2,49
19.04.2024 12:13:00;0,4735625;0;8,50;8,72;-3,45;3,19
19.04.2024 12:13:00;0,5985625;0;8,32;8,89;-3,97;3,19
19.04.2024 12:13:00;0,7235625;0;8,10;9,09;-4,15;2,68
19.04.2024 12:13:00;0,8485625;0;8,09;9,10;-3,62;3,01
19.04.2024 12:13:00;0,9735625;0;8,71;8,50;-3,49;3,39
19.04.2024 12:13:01;0,0985625;0;8,11;9,09;-4,27;3,19
19.04.2024 12:13:01;0,2235625;0;7,86;9,30;-4,60;3,17
19.04.2024 12:13:01;0,3485625;0;8,62;8,61;-3,99;3,12
19.04.2024 12:13:01;0,4735625;0;8,19;9,00;-3,75;2,86
19.04.2024 12:13:01;0,5985625;0;8,04;9,14;-3,82;2,67
19.04.2024 12:13:01;0,7235625;0;8,41;8,81;-3,95;2,78
19.04.2024 12:13:01;0,8485625;0;8,24;8,97;-3,67;3,24
19.04.2024 12:13:01;0,9735625;0;8,41;8,80;-3,68;2,90
19.04.2024 12:13:02;0,0985625;0;8,32;8,89;-3,90;2,65
19.04.2024 12:13:02;0,2235625;0;7,89;9,29;-3,73;2,87
19.04.2024 12:13:02;0,3485625;0;8,54;8,69;-3,90;3,08
19.04.2024 12:13:02;0,4735625;0;8,54;8,68;-3,78;3,37
19.04.2024 12:13:02;0,5985625;0;7,84;9,33;-3,93;2,87
