Position [m]	Sabre [mm/m]	Band width [mm]
954.22	0.51	12.08
954.24	0.61	12.08
954.27	0.19	12.07
954.30	0.06	12.08
954.32	0.23	12.08
954.35	0.65	12.07
954.37	0.38	12.08
954.40	-0.26	12.08
954.43	0.28	12.07
954.45	0.75	12.09
954.48	0.05	12.08
954.51	0.10	12.08
954.53	0.43	12.09
954.56	0.46	12.08
954.59	0.26	12.08
954.61	-0.01	12.08
954.64	0.35	12.09
954.66	0.71	12.08
954.69	0.09	12.08
954.72	-0.01	12.08
954.74	0.43	12.08
954.77	0.48	12.08
954.80	0.19	12.07
954.82	-0.21	12.08
954.85	0.39	12.08
954.87	0.69	12.08
954.90	0.04	12.08
954.93	-0.21	12.08
954.95	0.76	12.08
954.98	0.41	12.08
955.01	-0.03	12.08
955.03	0.14	12.08
955.06	0.44	12.08
955.09	0.35	12.07
955.11	-0.07	12.08
955.14	0.03	12.08
955.16	0.59	12.07
955.19	0.40	12.08
955.22	-0.26	12.08
955.24	0.48	12.08
955.27	0.44	12.08
955.30	0.17	12.08
955.32	0.08	12.08
955.35	0.28	12.08
955.38	0.47	12.07
955.40	0.22	12.08
955.43	-0.06	12.09
955.45	0.54	12.08
955.48	0.50	12.09
955.51	-0.10	12.07
955.53	0.28	12.09
955.56	0.26	12.08
955.59	0.62	12.07
955.61	0.17	12.07
955.64	-0.16	12.09
955.66	0.49	12.08
955.69	0.89	12.08
955.72	-0.34	12.08
955.74	0.15	12.08
955.77	0.57	12.08
955.80	0.47	12.08
955.82	0.11	12.08
955.85	0.01	12.08
955.88	0.60	12.08
955.90	0.41	12.08
955.93	0.01	12.08
955.95	0.07	12.08
955.98	0.80	12.08
956.01	0.18	12.07
956.03	-0.09	12.07
956.06	0.44	12.08
956.09	0.57	12.08
956.11	0.16	12.09
956.14	-0.02	12.08
956.17	0.37	12.08
956.19	0.63	12.08
956.22	0.14	12.08
956.24	-0.14	12.08
956.27	0.59	12.08
956.30	0.44	12.08
956.32	0.27	12.08
956.35	-0.00	12.08
956.38	0.27	12.08
956.40	0.60	12.08
956.43	0.21	12.07
956.45	-0.12	12.08
956.48	0.54	12.09
956.51	0.57	12.08
956.53	-0.02	12.07
956.56	0.20	12.08
956.59	0.40	12.09
956.61	0.64	12.08
956.64	0.03	12.08
956.67	0.10	12.08
956.69	0.51	12.08
956.72	0.54	12.08
956.74	0.02	12.08
956.77	-0.05	12.08
956.80	0.67	12.09
956.82	0.44	12.08
956.85	-0.06	12.08
956.88	0.24	12.08
956.90	0.57	12.08
956.93	0.35	12.09
956.96	-0.01	12.08
956.98	0.36	12.09
957.01	0.65	12.08
957.03	0.09	12.08
957.06	0.09	12.08
957.09	0.31	12.08
957.11	0.45	12.09
957.14	0.21	12.08
957.17	0.03	12.08
957.19	0.41	12.08
957.22	0.64	12.08
957.24	0.11	12.08
957.27	0.03	12.08
957.30	0.53	12.08
957.32	0.45	12.09
957.35	0.18	12.08
957.38	-0.06	12.09
957.40	0.41	12.09
957.43	0.43	12.08
957.46	0.17	12.09
957.48	-0.16	12.09
957.51	0.42	12.09
957.53	0.51	12.08
957.56	0.08	12.08
957.59	0.03	12.08
957.61	0.54	12.08
957.64	0.39	12.08
957.67	-0.02	12.08
957.69	0.12	12.08
957.72	0.49	12.08
957.75	0.49	12.08
957.77	-0.28	12.08
957.80	0.20	12.08
957.82	0.51	12.08
957.85	0.39	12.08
957.88	-0.13	12.08
957.90	0.33	12.08
957.93	0.51	12.08
957.96	0.34	12.08
957.98	-0.09	12.08
958.01	0.24	12.08
958.03	0.55	12.08
958.06	0.25	12.08
958.09	0.06	12.07
958.11	0.36	12.09
958.14	0.49	12.08
958.17	0.10	12.08
958.19	0.16	12.09
958.22	0.23	12.08
958.25	0.37	12.08
958.27	0.33	12.08
958.30	0.12	12.08
958.32	0.29	12.08
958.35	0.39	12.08
958.38	0.31	12.08
958.40	0.08	12.08
958.43	0.44	12.08
958.46	0.31	12.07
958.48	0.19	12.07
958.51	0.23	12.08
958.54	0.43	12.08
958.56	0.31	12.08
958.59	0.07	12.08
958.61	0.16	12.08
958.64	0.60	12.08
958.67	0.19	12.09
958.69	-0.03	12.08
958.72	0.49	12.08
958.75	0.48	12.08
958.77	0.22	12.08
958.80	0.11	12.08
958.82	0.39	12.08
958.85	0.50	12.07
958.88	0.24	12.08
958.90	-0.08	12.08
958.93	0.51	12.08
958.96	0.40	12.08
958.98	0.10	12.08
959.01	0.30	12.09
959.04	0.19	12.08
959.06	0.39	12.08
959.09	0.34	12.08
959.11	0.08	12.08
959.14	0.28	12.09
959.17	0.54	12.08
959.19	0.19	12.08
959.22	0.22	12.08
959.25	0.29	12.07
959.27	0.60	12.08
959.30	0.05	12.08
959.33	0.14	12.08
959.35	0.43	12.08
959.38	0.36	12.08
959.40	0.13	12.08
959.43	0.04	12.08
959.46	0.60	12.08
959.48	0.38	12.08
959.51	0.06	12.08
959.54	0.15	12.08
959.56	0.56	12.08
959.59	0.29	12.08
959.61	0.07	12.08
959.64	0.37	12.08
959.67	0.39	12.08
959.69	0.30	12.07
959.72	0.06	12.08
959.75	0.24	12.08
959.77	0.50	12.09
959.80	0.16	12.09
959.83	0.08	12.08
959.85	0.52	12.08
959.88	0.34	12.08
959.90	0.11	12.08
959.93	0.29	12.08
959.96	0.26	12.08
959.98	0.45	12.08
960.01	0.34	12.08
960.04	-0.13	12.08
960.06	0.54	12.08
960.09	0.49	12.08
960.12	-0.03	12.07
960.14	0.02	12.08
960.17	0.50	12.08
960.19	0.51	12.08
960.22	0.05	12.08
960.25	0.11	12.08
960.27	0.45	12.08
960.30	0.66	12.07
960.33	0.05	12.08
960.35	-0.03	12.08
960.38	0.65	12.07
960.40	0.28	12.07
960.43	0.03	12.08
960.46	0.29	12.08
960.48	0.39	12.08
960.51	0.39	12.08
960.54	0.06	12.08
960.56	0.32	12.08
960.59	0.63	12.08
960.62	0.17	12.09
960.64	0.16	12.09
960.67	0.36	12.08
960.69	0.33	12.08
960.72	0.39	12.08
960.75	0.13	12.08
960.77	0.35	12.09
960.80	0.48	12.08
960.83	0.15	12.08
960.85	0.14	12.08
960.88	0.42	12.09
960.91	0.54	12.08
960.93	0.22	12.08
960.96	0.09	12.08
960.98	0.49	12.08
961.01	0.49	12.08
961.04	0.13	12.08
961.06	0.08	12.09
961.09	0.50	12.08
961.12	0.45	12.08
961.14	0.18	12.09
961.17	0.08	12.08
961.19	0.59	12.08
961.22	0.41	12.08
961.25	-0.05	12.08
961.27	0.37	12.08
961.30	0.69	12.08
961.33	0.29	12.08
961.35	-0.07	12.08
961.38	0.32	12.08
961.41	0.40	12.08
961.43	0.38	12.08
961.46	-0.02	12.08
961.48	0.42	12.08
961.51	0.44	12.08
961.54	0.17	12.08
961.56	0.15	12.08
961.59	0.27	12.08
961.62	0.49	12.08
961.64	0.23	12.08
961.67	0.13	12.08
961.70	0.35	12.08
961.72	0.53	12.08
961.75	0.12	12.07
961.77	0.18	12.08
961.80	0.32	12.08
961.83	0.47	12.08
961.85	0.27	12.09
961.88	0.13	12.08
961.91	0.29	12.08
961.93	0.51	12.08
961.96	0.21	12.07
961.98	-0.09	12.08
962.01	0.45	12.09
962.04	0.41	12.08
962.06	0.01	12.08
962.09	-0.02	12.08
962.12	0.63	12.08
962.14	0.27	12.08
962.17	0.03	12.08
962.20	0.25	12.08
962.22	0.46	12.08
962.25	0.19	12.09
962.27	0.08	12.08
962.30	0.22	12.09
962.33	0.41	12.07
962.35	0.32	12.08
962.38	-0.11	12.08
962.41	0.36	12.08
962.43	0.43	12.08
962.46	0.01	12.08
962.49	0.09	12.08
962.51	0.49	12.08
962.54	0.26	12.08
962.56	0.26	12.07
962.59	0.21	12.08
962.62	0.16	12.08
962.64	0.43	12.08
962.67	0.24	12.08
962.70	-0.02	12.08
962.72	0.41	12.08
962.75	0.50	12.09
962.77	0.06	12.08
962.80	0.04	12.09
962.83	0.32	12.08
962.85	0.60	12.08
962.88	-0.01	12.08
962.91	0.01	12.08
962.93	0.59	12.07
962.96	0.45	12.08
962.99	-0.01	12.08
963.01	0.16	12.09
963.04	0.67	12.08
963.06	0.22	12.08
963.09	0.20	12.09
963.12	0.04	12.08
963.14	0.53	12.08
963.17	0.36	12.08
963.20	-0.07	12.08
963.22	0.40	12.08
963.25	0.60	12.08
963.28	0.13	12.08
963.30	0.03	12.08
963.33	0.41	12.08
963.35	0.39	12.08
963.38	0.35	12.07
963.41	-0.01	12.08
963.43	0.45	12.08
963.46	0.53	12.08
963.49	0.11	12.08
963.51	0.14	12.08
963.54	0.43	12.08
963.56	0.33	12.08
963.59	0.38	12.08
963.62	0.11	12.08
963.64	0.33	12.08
963.67	0.57	12.08
963.70	0.08	12.08
963.72	0.08	12.08
963.75	0.54	12.08
963.78	0.47	12.08
963.80	0.01	12.08
963.83	0.48	12.08
963.85	0.26	12.08
963.88	0.34	12.08
963.91	0.24	12.08
963.93	0.25	12.08
963.96	0.48	12.08
963.99	0.33	12.08
964.01	-0.05	12.08
964.04	0.50	12.08
964.07	0.42	12.08
964.09	0.09	12.08
964.12	0.27	12.09
964.14	0.32	12.08
964.17	0.52	12.08
964.20	0.29	12.07
964.22	0.07	12.08
964.25	0.33	12.08
964.28	0.57	12.08
964.30	0.18	12.08
964.33	0.31	12.08
964.35	0.27	12.08
964.38	0.42	12.07
964.41	0.31	12.07
964.43	0.08	12.08
964.46	0.29	12.08
964.49	0.54	12.08
964.51	0.15	12.07
964.54	0.00	12.08
964.57	0.66	12.08
964.59	0.20	12.08
964.62	0.29	12.07
964.64	0.23	12.08
964.67	0.35	12.08
964.70	0.51	12.08
964.72	0.06	12.08
964.75	0.05	12.08
964.78	0.66	12.08
964.80	0.30	12.08
964.83	-0.14	12.08
964.86	0.43	12.08
964.88	0.50	12.08
964.91	0.19	12.08
964.93	0.06	12.08
964.96	0.35	12.08
964.99	0.46	12.08
965.01	0.37	12.07
965.04	-0.06	12.08
965.07	0.51	12.07
965.09	0.45	12.08
965.12	0.12	12.08
965.14	0.16	12.09
965.17	0.34	12.08
965.20	0.46	12.08
965.22	0.14	12.08
965.25	0.07	12.08
965.28	0.40	12.08
965.30	0.59	12.08
965.33	-0.02	12.08
965.36	0.19	12.07
965.38	0.43	12.08
965.41	0.41	12.08
965.43	0.38	12.08
965.46	0.02	12.08
965.49	0.41	12.08
965.51	0.54	12.08
965.54	0.13	12.08
965.57	0.06	12.09
965.59	0.61	12.08
965.62	0.45	12.08
965.65	-0.00	12.08
965.67	0.22	12.08
965.70	0.59	12.08
965.72	0.36	12.08
965.75	0.05	12.08
965.78	0.15	12.08
965.80	0.58	12.08
965.83	0.40	12.08
965.86	0.00	12.08
965.88	0.24	12.08
965.91	0.56	12.08
965.93	0.33	12.08
965.96	0.18	12.08
965.99	0.21	12.08
966.01	0.40	12.08
966.04	0.44	12.08
966.07	-0.07	12.08
966.09	0.40	12.08
966.12	0.60	12.08
966.15	0.07	12.08
966.17	0.25	12.08
966.20	0.30	12.07
966.22	0.38	12.08
966.25	0.55	12.07
966.28	0.01	12.08
966.30	0.24	12.08
966.33	0.82	12.08
966.36	0.20	12.08
966.38	-0.13	12.08
966.41	0.63	12.07
966.44	0.60	12.08
966.46	-0.09	12.09
966.49	0.25	12.08
966.51	0.45	12.08
966.54	0.40	12.08
966.57	0.15	12.08
966.59	0.14	12.08
966.62	0.55	12.07
966.65	0.55	12.08
966.67	0.01	12.08
966.70	0.20	12.08
966.72	0.64	12.08
966.75	0.21	12.09
966.78	0.29	12.08
966.80	0.42	12.08
966.83	0.33	12.08
966.86	0.34	12.08
966.88	0.15	12.08
966.91	0.20	12.08
966.94	0.51	12.08
966.96	0.18	12.08
966.99	0.13	12.07
967.01	0.56	12.08
967.04	0.36	12.08
967.07	0.35	12.07
967.09	0.22	12.09
967.12	0.25	12.08
967.15	0.61	12.09
967.17	0.36	12.08
967.20	-0.21	12.08
967.22	0.62	12.08
967.25	0.41	12.08
967.28	0.07	12.08
967.30	0.20	12.08
967.33	0.44	12.08
967.36	0.42	12.08
967.38	0.15	12.08
967.41	0.18	12.08
967.44	0.55	12.07
967.46	0.43	12.08
967.49	-0.02	12.08
967.51	0.51	12.08
967.54	0.51	12.08
967.57	0.12	12.08
967.59	0.20	12.09
967.62	0.41	12.08
967.65	0.35	12.08
967.67	0.37	12.08
967.70	0.06	12.08
967.73	0.45	12.08
967.75	0.68	12.07
967.78	0.00	12.08
967.80	0.15	12.08
967.83	0.61	12.08
967.86	0.33	12.08
967.88	0.28	12.07
967.91	0.33	12.08
967.94	0.09	12.08
967.96	0.71	12.08
967.99	0.28	12.08
968.01	-0.22	12.09
968.04	0.46	12.07
968.07	0.84	12.08
968.09	-0.07	12.08
968.12	0.15	12.08
968.15	0.66	12.09
968.17	0.24	12.08
968.20	0.26	12.08
968.23	0.10	12.08
968.25	0.31	12.07
968.28	0.54	12.08
968.30	-0.03	12.08
968.33	0.15	12.08
968.36	0.60	12.08
968.38	0.19	12.08
968.41	0.14	12.08
968.44	0.53	12.08
968.46	0.34	12.08
968.49	0.18	12.08
968.52	0.27	12.09
968.54	0.25	12.08
968.57	0.43	12.08
968.59	0.25	12.08
968.62	-0.03	12.08
968.65	0.39	12.08
968.67	0.38	12.08
968.70	0.05	12.08
968.73	0.27	12.08
968.75	0.29	12.09
968.78	0.33	12.08
968.80	0.51	12.07
968.83	0.05	12.08
968.86	0.28	12.08
968.88	0.77	12.08
968.91	-0.04	12.08
968.94	0.13	12.08
968.96	0.45	12.08
968.99	0.19	12.08
969.02	0.18	12.07
969.04	0.19	12.08
969.07	0.26	12.08
969.09	0.48	12.07
969.12	0.19	12.08
969.15	0.01	12.08
969.17	0.59	12.08
969.20	0.43	12.08
969.23	0.04	12.08
969.25	0.36	12.08
969.28	0.42	12.08
969.31	0.20	12.08
969.33	0.15	12.08
969.36	0.18	12.08
969.38	0.33	12.08
969.41	0.17	12.08
969.44	0.03	12.08
969.46	0.38	12.08
969.49	0.34	12.08
969.52	0.16	12.07
969.54	0.30	12.07
969.57	0.25	12.08
969.59	0.30	12.08
969.62	0.36	12.08
969.65	-0.03	12.08
969.67	0.36	12.08
969.70	0.41	12.08
969.73	0.05	12.08
969.75	0.13	12.08
969.78	0.37	12.09
969.81	0.27	12.08
969.83	0.14	12.08
969.86	0.17	12.08
969.88	0.42	12.07
969.91	0.41	12.07
969.94	0.11	12.08
969.96	0.08	12.08
969.99	0.57	12.08
970.02	0.43	12.08
970.04	-0.07	12.09
970.07	0.26	12.08
970.10	0.48	12.08
970.12	0.21	12.08
970.15	0.02	12.08
970.17	0.25	12.08
970.20	0.52	12.07
970.23	0.20	12.08
970.25	-0.01	12.08
970.28	0.31	12.07
970.31	0.42	12.08
970.33	0.29	12.07
970.36	0.13	12.08
970.38	0.29	12.08
970.41	0.50	12.09
970.44	0.20	12.08
970.46	0.00	12.08
970.49	0.44	12.08
970.52	0.48	12.08
970.54	0.05	12.08
970.57	0.09	12.09
970.60	0.44	12.08
970.62	0.42	12.07
970.65	0.13	12.08
970.67	-0.03	12.08
970.70	0.51	12.08
970.73	0.54	12.07
970.75	0.01	12.08
970.78	0.20	12.08
970.81	0.53	12.08
970.83	0.29	12.08
970.86	0.14	12.08
970.89	0.17	12.09
970.91	0.61	12.08
970.94	0.31	12.08
970.96	-0.15	12.09
970.99	0.38	12.08
971.02	0.65	12.08
971.04	0.01	12.08
971.07	0.15	12.08
971.10	0.44	12.08
971.12	0.31	12.08
971.15	0.37	12.07
971.17	0.07	12.08
971.20	0.23	12.07
971.23	0.62	12.08
971.25	0.26	12.08
971.28	0.08	12.08
971.31	0.45	12.09
971.33	0.49	12.08
971.36	0.21	12.07
971.39	0.28	12.09
971.41	0.33	12.08
971.44	0.44	12.08
971.46	0.41	12.08
971.49	0.00	12.08
971.52	0.44	12.08
971.54	0.57	12.08
971.57	0.13	12.08
971.60	0.10	12.08
971.62	0.43	12.08
971.65	0.59	12.08
971.68	0.10	12.09
971.70	0.05	12.08
971.73	0.75	12.08
971.75	0.41	12.08
971.78	-0.06	12.08
971.81	0.43	12.07
971.83	0.57	12.08
971.86	0.06	12.08
971.89	0.05	12.08
971.91	0.42	12.07
971.94	0.42	12.08
971.96	0.32	12.08
971.99	0.13	12.08
972.02	0.32	12.08
972.04	0.54	12.08
972.07	0.24	12.08
972.10	0.12	12.08
972.12	0.49	12.08
972.15	0.27	12.08
972.18	0.28	12.09
972.20	0.27	12.08
972.23	0.26	12.08
972.25	0.36	12.07
972.28	0.17	12.08
972.31	0.22	12.08
972.33	0.46	12.08
972.36	0.31	12.07
972.39	0.19	12.08
972.41	0.24	12.08
972.44	0.36	12.08
972.47	0.63	12.08
972.49	0.03	12.08
972.52	0.22	12.08
972.54	0.61	12.08
972.57	0.27	12.08
972.60	0.00	12.08
972.62	0.37	12.09
972.65	0.44	12.08
972.68	0.18	12.07
972.70	0.23	12.08
972.73	0.10	12.08
972.75	0.44	12.08
972.78	0.38	12.08
972.81	0.11	12.08
972.83	0.43	12.07
972.86	0.34	12.08
972.89	0.19	12.09
972.91	0.38	12.08
972.94	0.20	12.08
972.97	0.21	12.08
972.99	0.29	12.08
973.02	0.16	12.09
973.04	0.26	12.08
973.07	0.38	12.08
973.10	0.12	12.08
973.12	0.25	12.08
973.15	0.17	12.08
973.18	0.34	12.08
973.20	0.39	12.08
973.23	0.13	12.08
973.26	0.24	12.08
973.28	0.48	12.08
973.31	0.13	12.08
973.33	0.08	12.08
973.36	0.48	12.08
973.39	0.34	12.08
973.41	-0.00	12.08
973.44	0.33	12.08
973.47	0.27	12.08
973.49	0.21	12.07
973.52	0.28	12.09
973.54	-0.01	12.08
973.57	0.57	12.08
973.60	0.21	12.07
973.62	0.00	12.08
973.65	0.43	12.08
973.68	0.36	12.08
973.70	0.05	12.08
973.73	0.35	12.08
973.76	0.34	12.08
973.78	0.32	12.08
973.81	0.14	12.08
973.83	0.16	12.09
973.86	0.39	12.08
973.89	0.33	12.08
973.91	0.07	12.08
973.94	0.31	12.08
973.97	0.37	12.08
973.99	0.19	12.08
974.02	0.26	12.07
974.05	0.05	12.08
974.07	0.43	12.08
974.10	0.45	12.08
974.12	0.00	12.08
974.15	0.14	12.08
974.18	0.72	12.08
974.20	0.12	12.08
974.23	0.11	12.08
974.26	0.31	12.08
974.28	0.20	12.08
974.31	0.51	12.07
974.33	-0.10	12.08
974.36	0.15	12.08
974.39	0.67	12.08
974.41	0.17	12.08
974.44	-0.10	12.07
974.47	0.55	12.09
974.49	0.46	12.08
974.52	0.05	12.08
974.55	0.24	12.08
974.57	0.31	12.08
974.60	0.48	12.08
974.62	0.22	12.08
974.65	0.00	12.08
974.68	0.46	12.08
974.70	0.41	12.08
974.73	-0.09	12.07
974.76	0.39	12.08
974.78	0.29	12.08
974.81	0.35	12.08
974.84	0.29	12.07
974.86	0.16	12.08
974.89	0.31	12.08
974.91	0.66	12.08
974.94	0.06	12.08
974.97	0.02	12.08
974.99	0.59	12.08
975.02	0.20	12.08
975.05	0.38	12.08
975.07	0.14	12.08
975.10	0.22	12.08
975.12	0.49	12.08
975.15	0.24	12.08
975.18	-0.10	12.07
975.20	0.70	12.08
975.23	0.34	12.08
975.26	-0.04	12.09
975.28	0.38	12.08
975.31	0.42	12.09
975.34	0.29	12.08
975.36	0.10	12.08
975.39	0.18	12.08
975.41	0.55	12.07
975.44	0.27	12.09
975.47	-0.21	12.08
975.49	0.56	12.08
975.52	0.35	12.08
975.55	0.15	12.08
975.57	0.14	12.08
975.60	0.28	12.07
975.63	0.46	12.09
975.65	0.30	12.07
975.68	-0.01	12.08
975.70	0.33	12.08
975.73	0.53	12.08
975.76	0.03	12.08
975.78	0.27	12.08
975.81	0.28	12.08
975.84	0.47	12.07
975.86	0.09	12.08
975.89	0.29	12.09
975.91	0.18	12.08
975.94	0.53	12.07
975.97	0.08	12.08
975.99	0.06	12.08
976.02	0.54	12.08
976.05	0.40	12.08
976.07	-0.11	12.08
976.10	0.30	12.08
976.13	0.36	12.08
976.15	0.23	12.07
976.18	0.20	12.08
976.20	0.15	12.08
976.23	0.66	12.08
976.26	0.25	12.08
976.28	-0.02	12.08
976.31	0.26	12.08
976.34	0.59	12.08
976.36	-0.01	12.08
976.39	0.19	12.07
976.42	0.32	12.08
976.44	0.42	12.08
976.47	0.06	12.07
976.49	0.13	12.08
976.52	0.25	12.08
976.55	0.40	12.09
976.57	0.22	12.08
976.60	-0.05	12.08
976.63	0.53	12.08
976.65	0.32	12.08
976.68	0.21	12.07
976.70	0.03	12.09
976.73	0.33	12.08
976.76	0.37	12.07
976.78	0.32	12.08
976.81	-0.23	12.08
976.84	0.53	12.08
976.86	0.45	12.08
976.89	0.00	12.08
976.92	0.11	12.08
976.94	0.41	12.09
976.97	0.43	12.07
976.99	0.06	12.08
977.02	0.14	12.08
977.05	0.26	12.08
977.07	0.54	12.08
977.10	-0.05	12.08
977.13	0.24	12.08
977.15	0.59	12.08
977.18	0.07	12.08
977.21	-0.04	12.08
977.23	0.47	12.08
977.26	0.15	12.08
977.28	0.39	12.08
977.31	0.03	12.08
977.34	0.24	12.08
977.36	0.53	12.08
977.39	-0.01	12.08
977.42	0.17	12.08
977.44	0.47	12.09
977.47	0.07	12.08
977.49	0.35	12.08
977.52	0.38	12.08
977.55	0.14	12.08
977.57	0.41	12.08
977.60	0.08	12.08
977.63	0.09	12.08
977.65	0.49	12.08
977.68	0.30	12.08
977.71	-0.03	12.08
977.73	0.26	12.08
977.76	0.34	12.08
977.78	0.37	12.07
977.81	-0.05	12.08
977.84	0.22	12.09
977.86	0.57	12.08
977.89	0.30	12.08
977.92	-0.20	12.09
977.94	0.45	12.08
977.97	0.51	12.07
978.00	0.15	12.08
978.02	0.02	12.08
978.05	0.23	12.08
978.07	0.41	12.08
978.10	0.21	12.07
978.13	-0.08	12.08
978.15	0.38	12.08
978.18	0.45	12.09
978.21	-0.01	12.08
978.23	0.35	12.09
978.26	0.22	12.08
978.28	0.36	12.08
978.31	0.20	12.08
978.34	0.19	12.09
978.36	0.33	12.08
978.39	0.45	12.08
978.42	-0.06	12.08
978.44	0.18	12.08
978.47	0.45	12.07
978.50	0.23	12.08
978.52	0.13	12.07
978.55	0.19	12.09
978.57	0.51	12.08
978.60	0.39	12.08
978.63	0.08	12.08
978.65	0.12	12.08
978.68	0.91	12.08
978.71	0.07	12.08
978.73	0.02	12.08
978.76	0.37	12.08
978.79	0.41	12.08
978.81	0.17	12.08
978.84	0.07	12.08
978.86	0.36	12.07
978.89	0.46	12.07
978.92	0.17	12.08
978.94	-0.07	12.08
978.97	0.65	12.07
979.00	0.38	12.08
979.02	0.02	12.08
979.05	0.23	12.08
979.07	0.58	12.08
979.10	0.14	12.08
979.13	0.26	12.08
979.15	0.16	12.09
979.18	0.33	12.08
979.21	0.47	12.08
979.23	0.03	12.08
979.26	0.12	12.08
979.29	0.55	12.08
979.31	0.34	12.08
979.34	-0.04	12.07
979.36	0.37	12.08
979.39	0.23	12.08
979.42	0.54	12.08
979.44	-0.00	12.08
979.47	0.22	12.08
979.50	0.48	12.08
979.52	0.29	12.08
979.55	0.06	12.08
979.57	0.32	12.09
979.60	0.34	12.08
979.63	0.22	12.08
979.65	0.13	12.08
979.68	0.19	12.08
979.71	0.49	12.08
979.73	0.13	12.08
979.76	0.15	12.08
979.79	0.41	12.08
979.81	0.44	12.08
979.84	-0.02	12.08
979.86	0.30	12.08
979.89	0.23	12.08
979.92	0.34	12.08
979.94	0.17	12.08
979.97	0.13	12.09
980.00	0.43	12.08
980.02	0.33	12.08
980.05	-0.01	12.08
980.08	0.10	12.08
980.10	0.38	12.08
980.13	0.37	12.07
980.15	0.14	12.07
980.18	0.01	12.08
980.21	0.40	12.08
980.23	0.36	12.08
980.26	0.20	12.08
980.29	-0.12	12.09
980.31	0.45	12.08
980.34	0.41	12.08
980.36	0.02	12.08
980.39	0.14	12.08
980.42	0.36	12.08
980.44	0.20	12.08
980.47	0.12	12.08
980.50	0.11	12.08
980.52	0.44	12.08
980.55	0.14	12.08
980.58	-0.11	12.08
980.60	0.52	12.08
980.63	0.23	12.07
980.65	0.09	12.08
980.68	0.14	12.08
980.71	0.36	12.08
980.73	0.30	12.07
980.76	0.08	12.08
980.79	0.08	12.09
980.81	0.34	12.08
980.84	0.37	12.08
980.87	-0.03	12.08
980.89	0.12	12.08
980.92	0.35	12.08
980.94	0.27	12.08
980.97	0.06	12.07
981.00	0.05	12.08
981.02	0.39	12.08
981.05	0.36	12.08
981.08	0.10	12.08
981.10	0.08	12.08
981.13	0.36	12.08
981.15	0.36	12.08
981.18	0.13	12.08
981.21	0.05	12.08
981.23	0.39	12.08
981.26	0.39	12.08
981.29	-0.14	12.08
981.31	0.21	12.08
981.34	0.57	12.08
981.37	0.11	12.08
981.39	-0.09	12.08
981.42	0.38	12.08
981.44	0.51	12.08
981.47	0.14	12.08
981.50	-0.15	12.09
981.52	0.48	12.08
981.55	0.41	12.08
981.58	0.05	12.08
981.60	0.08	12.09
981.63	0.43	12.08
981.66	0.38	12.08
981.68	-0.11	12.08
981.71	0.14	12.08
981.73	0.39	12.08
981.76	0.48	12.08
981.79	-0.08	12.07
981.81	0.17	12.08
981.84	0.51	12.08
981.87	0.19	12.09
981.89	0.17	12.08
981.92	0.09	12.08
981.94	0.43	12.08
981.97	0.49	12.08
982.00	0.03	12.08
982.02	-0.04	12.09
982.05	0.68	12.08
982.08	0.23	12.07
982.10	0.00	12.08
982.13	0.29	12.09
982.16	0.46	12.08
982.18	0.32	12.08
982.21	0.01	12.08
982.23	0.16	12.09
982.26	0.81	12.08
982.29	0.07	12.08
982.31	-0.01	12.08
982.34	0.46	12.08
982.37	0.42	12.07
982.39	0.18	12.08
982.42	0.21	12.08
982.45	0.22	12.08
982.47	0.59	12.08
982.50	0.11	12.08
982.52	-0.02	12.08
982.55	0.55	12.07
982.58	0.17	12.08
982.60	0.14	12.07
982.63	0.46	12.07
982.66	0.15	12.08
982.68	0.44	12.08
982.71	0.28	12.08
982.73	0.05	12.08
982.76	0.49	12.08
982.79	0.41	12.09
982.81	0.07	12.08
982.84	0.30	12.09
982.87	0.46	12.08
982.89	0.27	12.08
982.92	0.22	12.07
982.95	0.12	12.08
982.97	0.52	12.08
983.00	0.48	12.08
983.02	-0.17	12.08
983.05	0.37	12.07
983.08	0.58	12.08
983.10	0.16	12.08
983.13	0.11	12.08
983.16	0.36	12.09
983.18	0.51	12.08
983.21	0.30	12.08
983.24	-0.07	12.08
983.26	0.43	12.08
983.29	0.71	12.08
983.31	0.03	12.08
983.34	-0.05	12.08
983.37	0.64	12.07
983.39	0.42	12.08
983.42	0.01	12.08
983.45	0.26	12.08
983.47	0.26	12.08
983.50	0.57	12.08
983.52	0.20	12.08
983.55	-0.05	12.08
983.58	0.55	12.09
983.60	0.41	12.08
983.63	0.02	12.08
983.66	0.31	12.08
983.68	0.40	12.08
983.71	0.29	12.08
983.74	0.40	12.08
983.76	0.02	12.08
983.79	0.42	12.08
983.81	0.43	12.08
983.84	0.01	12.08
983.87	0.30	12.08
983.89	0.38	12.08
983.92	0.30	12.08
983.95	0.09	12.08
983.97	0.22	12.08
984.00	0.37	12.07
984.03	0.49	12.08
984.05	-0.17	12.08
984.08	0.41	12.08
984.10	0.61	12.08
984.13	0.08	12.08
984.16	0.14	12.08
984.18	0.49	12.08
984.21	0.31	12.08
984.24	0.27	12.08
984.26	0.15	12.08
984.29	0.32	12.08
984.31	0.47	12.08
984.34	-0.03	12.08
984.37	0.21	12.08
984.39	0.47	12.07
984.42	0.24	12.08
984.45	0.12	12.08
984.47	0.34	12.08
984.50	0.37	12.09
984.53	0.50	12.09
984.55	0.07	12.08
984.58	0.15	12.08
984.60	0.63	12.08
